Time,frontend,checkoutservice,emailservice,shippingservice,adservice,currencyservice,cartservice,productcatalogservice,paymentservice,recommendationservice,Total
2020-11-26 08:37:49,2189.2430278884462,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.269325562306701,2.625,36.17444463416656,2520.286768078273
2020-11-26 08:37:50,2189.2430278884462,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.269325562306701,2.625,36.17444463416656,2520.286768078273
2020-11-26 08:37:51,2189.2430278884462,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.3180939866444774,2.625,36.17444463416656,2520.335536502611
2020-11-26 08:37:52,1745.37607891492,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.3180939866444774,2.625,36.17444463416656,2076.4685875290843
2020-11-26 08:37:53,1745.37607891492,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.3211716683741814,2.625,36.17444463416656,2076.471665210814
2020-11-26 08:37:54,1745.37607891492,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,21.776504297994272,3.3194589844507267,2.625,36.17444463416656,2076.4699525268907
2020-11-26 08:37:55,1745.37607891492,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.513241760142035,16.598837209302324,3.3194589844507267,2.625,36.17444463416656,2071.2922854381986
2020-11-26 08:37:56,1745.37607891492,242.10526315789474,3.5263157894736845,2.5611814345991557,7.018779342723006,11.513241760142035,16.598837209302324,3.3043113857717894,2.625,36.17444463416656,2070.8034536289933
2020-11-26 08:37:57,1745.37607891492,242.10526315789474,3.5263157894736845,2.5611814345991557,7.018779342723006,9.674234336882018,16.598837209302324,3.269170202606047,2.625,36.17444463416656,2068.929305022568
2020-11-26 08:37:58,1745.37607891492,242.10526315789474,3.5263157894736845,2.5611814345991557,7.018779342723006,9.674234336882018,16.598837209302324,3.269170202606047,2.625,36.17444463416656,2068.929305022568
2020-11-26 08:37:59,1745.37607891492,242.10526315789474,3.5263157894736845,2.5611814345991557,7.018779342723006,9.674234336882018,16.598837209302324,3.269170202606047,2.625,36.17444463416656,2068.929305022568
2020-11-26 08:38:00,1745.37607891492,184.375,3.5263157894736845,2.5611814345991557,7.018779342723006,9.674234336882018,16.598837209302324,3.278494977523011,2.625,36.17444463416656,2011.20836663959
2020-11-26 08:38:01,1745.37607891492,184.375,3.5263157894736845,2.5611814345991557,6.165919282511213,9.674234336882018,16.598837209302324,3.279801202910092,2.625,37.05619352688125,2011.2385616974802
2020-11-26 08:38:02,1745.37607891492,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.674234336882018,16.598837209302324,3.2609132702935253,2.625,37.05619352688125,2011.491004645535
2020-11-26 08:38:03,1745.37607891492,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.674234336882018,16.598837209302324,3.2526181893103896,2.6,34.24238004074536,2008.6438960784162
2020-11-26 08:38:04,1745.37607891492,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.2258831327757207,2.6,36.53216471990957,2010.8829714331118
2020-11-26 08:38:05,1745.37607891492,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.2258831327757207,2.6,36.53216471990957,2010.8829714331118
2020-11-26 08:38:06,1745.37607891492,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.180918341814615,2.6,36.53216471990957,2010.838006642151
2020-11-26 08:38:07,2423.507462686567,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.180918341814615,2.6,36.53216471990957,2688.9693904137976
2020-11-26 08:38:08,2423.507462686567,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.1796554397803933,2.6,36.53216471990957,2688.968127511763
2020-11-26 08:38:09,2423.507462686567,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,16.598837209302324,3.1800024239382316,2.6,36.53216471990957,2688.968474495921
2020-11-26 08:38:10,2423.507462686567,184.375,3.5263157894736845,2.832512315270936,6.165919282511213,9.650260068948397,23.7532981530343,3.1800024239382316,2.6,36.53216471990957,2696.122935439653
2020-11-26 08:38:11,2423.507462686567,184.375,3.6666666666666665,2.832512315270936,6.165919282511213,9.650260068948397,23.7532981530343,3.137538122784826,2.6,36.53216471990957,2696.220822015693
2020-11-26 08:38:12,2423.507462686567,184.375,3.6666666666666665,2.832512315270936,6.165919282511213,12.149880585735117,23.7532981530343,3.1369562036061223,2.6,36.53216471990957,2698.719860613301
2020-11-26 08:38:13,2414.185319239909,184.375,3.6666666666666665,2.832512315270936,6.165919282511213,12.149880585735117,23.7532981530343,3.1369562036061223,2.6,36.53216471990957,2689.3977171666434
2020-11-26 08:38:14,2410.453975956328,184.375,3.6666666666666665,2.832512315270936,6.165919282511213,12.149880585735117,23.7532981530343,3.1369562036061223,2.6,36.53216471990957,2685.6663738830616
2020-11-26 08:38:15,2410.453975956328,441.66666666666674,3.6666666666666665,2.832512315270936,6.165919282511213,12.149880585735117,23.7532981530343,3.14873693231072,2.6,36.53216471990957,2942.9698212784324
2020-11-26 08:38:16,2401.126861362652,441.66666666666674,3.6666666666666665,2.832512315270936,7.409793814432992,12.149880585735117,23.7532981530343,3.1178712948096265,2.6,36.05442176870749,2934.3779726279754
2020-11-26 08:38:17,2401.126861362652,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,12.149880585735117,23.7532981530343,3.059744341932628,2.6,36.05442176870749,2934.3394734376484
2020-11-26 08:38:18,2401.126861362652,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,12.149880585735117,23.7532981530343,3.048958834419813,2.875,30.369127516778523,2928.918393678207
2020-11-26 08:38:19,2401.126861362652,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,3.0490870732353037,2.875,29.35393258426966,2925.708865341008
2020-11-26 08:38:20,2401.126861362652,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,3.0490870732353037,2.875,29.35393258426966,2925.708865341008
2020-11-26 08:38:21,2401.126861362652,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,3.0188222445851203,2.875,29.35393258426966,2925.678600512357
2020-11-26 08:38:22,1901.3807312963088,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,3.0188222445851203,2.875,29.35393258426966,2425.9324704460146
2020-11-26 08:38:23,1901.3807312963088,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,2.998347245216212,2.875,29.35393258426966,2425.911995446645
2020-11-26 08:38:24,1901.3807312963088,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,23.7532981530343,2.993482865363851,2.875,29.35393258426966,2425.9071310667928
2020-11-26 08:38:25,1901.3807312963088,441.66666666666674,3.6666666666666665,2.852140077821012,7.409793814432992,9.955418942228725,30.490196078431364,2.993482865363851,2.875,29.35393258426966,2432.6440289921898
2020-11-26 08:38:26,1901.3807312963088,441.66666666666674,4.032258064516129,2.852140077821012,7.409793814432992,9.955418942228725,30.490196078431364,3.041625214704812,2.875,29.35393258426966,2433.0577627393805
2020-11-26 08:38:27,1901.3807312963088,441.66666666666674,4.032258064516129,2.852140077821012,7.409793814432992,8.593162841800961,30.490196078431364,3.0609945702239623,2.875,29.35393258426966,2431.714875994472
2020-11-26 08:38:28,1901.3811130246993,441.66666666666674,4.032258064516129,2.852140077821012,7.409793814432992,8.593162841800961,30.490196078431364,3.0609945702239623,2.875,29.35393258426966,2431.715257722862
2020-11-26 08:38:29,1901.3811130246993,441.66666666666674,4.032258064516129,2.852140077821012,7.409793814432992,8.593162841800961,30.490196078431364,3.0609945702239623,2.875,29.35393258426966,2431.715257722862
2020-11-26 08:38:30,1901.3811130246993,242.5,4.032258064516129,2.852140077821012,7.409793814432992,8.593162841800961,30.490196078431364,3.0389703346305623,2.875,29.35393258426966,2232.526566820602
2020-11-26 08:38:31,1902.526525889099,242.5,4.032258064516129,2.852140077821012,5.333333333333334,8.593162841800961,30.490196078431364,3.0996905361818694,2.875,35.43882978723403,2237.741136608418
2020-11-26 08:38:32,1902.526525889099,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,8.593162841800961,30.490196078431364,3.1451709844025264,2.875,35.43882978723403,2237.8998449441856
2020-11-26 08:38:33,1902.526525889099,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,8.593162841800961,30.490196078431364,3.1480351652353447,2.7419354838709684,42.21204188481675,2244.5428567064714
2020-11-26 08:38:34,1902.526525889099,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,9.652917072075443,30.490196078431364,3.2659440944819678,2.7419354838709684,40.74622113600522,2244.254699117181
2020-11-26 08:38:35,1902.526525889099,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,9.652917072075443,30.490196078431364,3.2659440944819678,2.7419354838709684,40.74622113600522,2244.254699117181
2020-11-26 08:38:36,1902.526525889099,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,9.652917072075443,30.490196078431364,3.2909104053927978,2.7419354838709684,40.74622113600522,2244.279665428092
2020-11-26 08:38:37,2521.3377358688017,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,9.652917072075443,30.490196078431364,3.2909104053927978,2.7419354838709684,40.74622113600522,2863.090875407795
2020-11-26 08:38:38,2521.3377358688017,242.5,4.032258064516129,2.9653679653679657,5.333333333333334,9.652917072075443,30.490196078431364,3.3030847727726664,2.7419354838709684,40.74622113600522,2863.1030497751744
