Time,productcatalogservice,recommendationservice,checkoutservice,paymentservice,cartservice,frontend,adservice,shippingservice,emailservice,currencyservice,Total
2020-12-18 15:58:20,1.8415271057436589,20.015243902439025,207.14285714285717,2.8095238095238093,5.904255319148937,109.34290181876352,2.480662983425414,1.714285714285714,3.6363636363636367,2.772931366260424,357.66055279881124
2020-12-18 15:58:21,1.6696482534131551,20.015243902439025,205.0,2.8095238095238093,5.904255319148937,109.34290181876352,2.480662983425414,1.714285714285714,3.6363636363636367,2.772931366260424,355.3458168036237
2020-12-18 15:58:22,1.6696482534131551,20.015243902439025,205.0,2.8095238095238093,5.904255319148937,109.34290181876352,2.480662983425414,1.714285714285714,3.733333333333333,2.772931366260424,355.44278650059334
2020-12-18 15:58:23,1.6696482534131551,20.015243902439025,205.0,2.8095238095238093,5.904255319148937,109.34290181876352,2.480662983425414,1.714285714285714,3.733333333333333,2.772931366260424,355.44278650059334
2020-12-18 15:58:24,1.5451532725766361,20.015243902439025,205.0,2.8095238095238093,5.904255319148937,109.89606480195543,2.480662983425414,1.714285714285714,3.733333333333333,2.772931366260424,355.87145450294867
2020-12-18 15:58:25,1.5451532725766361,20.015243902439025,205.0,2.8095238095238093,5.904255319148937,109.89606480195543,2.4078212290502794,1.714285714285714,3.733333333333333,2.772931366260424,355.7986127485736
2020-12-18 15:58:26,1.5451532725766361,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,109.89606480195543,2.4078212290502794,1.714285714285714,3.733333333333333,2.951005025125628,355.8730449508562
2020-12-18 15:58:27,1.5451532725766361,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,126.93688490515859,2.4078212290502794,1.714285714285714,3.733333333333333,2.951005025125628,372.9138650540594
2020-12-18 15:58:28,1.5451532725766361,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,126.93688490515859,2.4078212290502794,1.714285714285714,3.733333333333333,2.951005025125628,372.9138650540594
2020-12-18 15:58:29,1.5199004975124373,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,126.93688490515859,2.4078212290502794,1.714285714285714,3.733333333333333,2.951005025125628,372.8886122789952
2020-12-18 15:58:30,1.5199004975124373,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,126.93688490515859,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,373.0150908959196
2020-12-18 15:58:31,1.5199004975124373,20.015243902439025,205.0,2.7058823529411766,5.904255319148937,126.9574093905899,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,373.03561538135096
2020-12-18 15:58:32,1.5199004975124373,43.632075471698116,205.0,2.7058823529411766,6.5303738317757025,126.9574093905899,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,397.2785654632369
2020-12-18 15:58:33,1.5199004975124373,43.632075471698116,205.0,2.7058823529411766,6.5303738317757025,134.59273043234128,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,404.91388650498817
2020-12-18 15:58:34,1.5199004975124373,43.632075471698116,205.0,2.7058823529411766,6.5303738317757025,134.59273043234128,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,404.91388650498817
2020-12-18 15:58:35,1.5199004975124373,43.632075471698116,205.0,2.7058823529411766,6.5303738317757025,156.06833092830723,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,426.3894870009542
2020-12-18 15:58:36,1.7796188898094445,43.632075471698116,180.7692307692308,2.7058823529411766,6.5303738317757025,155.52919404983442,2.4078212290502794,1.8407643312101916,3.733333333333333,2.951005025125628,401.8792992840091
2020-12-18 15:58:37,1.7796188898094445,43.632075471698116,180.7692307692308,2.7058823529411766,6.5303738317757025,155.52919404983442,2.4078212290502794,1.8407643312101916,5.0,2.951005025125628,403.14596595067576
2020-12-18 15:58:38,1.7796188898094445,43.632075471698116,180.7692307692308,2.7058823529411766,6.5303738317757025,155.52919404983442,2.4078212290502794,1.8407643312101916,5.0,2.951005025125628,403.14596595067576
2020-12-18 15:58:39,1.8005148005148004,43.632075471698116,180.7692307692308,2.7058823529411766,6.5303738317757025,155.43499662753158,2.4078212290502794,1.8407643312101916,5.0,2.951005025125628,403.07266443907827
2020-12-18 15:58:40,1.8005148005148004,43.632075471698116,180.7692307692308,2.7058823529411766,6.5303738317757025,155.43499662753158,2.6594594594594603,1.8407643312101916,5.0,2.951005025125628,403.3243026694875
2020-12-18 15:58:41,1.8005148005148004,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,155.43499662753158,2.6594594594594603,1.8407643312101916,5.0,3.3002717391304346,403.26768703055114
2020-12-18 15:58:42,1.8005148005148004,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,154.61542552054772,2.6594594594594603,1.8407643312101916,5.0,3.3002717391304346,402.4481159235672
2020-12-18 15:58:43,1.8005148005148004,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,154.61542552054772,2.6594594594594603,1.8407643312101916,5.0,3.3002717391304346,402.4481159235672
2020-12-18 15:58:44,2.0049382716049395,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,154.61542552054772,2.6594594594594603,1.8407643312101916,5.0,3.3002717391304346,402.65253939465737
2020-12-18 15:58:45,2.0049382716049395,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,154.61542552054772,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,402.93506273467995
2020-12-18 15:58:46,2.0049382716049395,43.632075471698116,180.7692307692308,2.3,6.5303738317757025,161.01092296636048,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,409.3305601804928
2020-12-18 15:58:47,2.0049382716049395,194.87951807228907,180.7692307692308,2.3,7.811320754716978,161.01092296636048,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,561.858949704025
2020-12-18 15:58:48,2.0049382716049395,194.87951807228907,180.7692307692308,2.3,7.811320754716978,177.69536837680943,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,578.543395114474
2020-12-18 15:58:49,2.0049382716049395,194.87951807228907,180.7692307692308,2.3,7.811320754716978,177.69536837680943,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,578.543395114474
2020-12-18 15:58:50,2.0049382716049395,194.87951807228907,180.7692307692308,2.3,7.811320754716978,216.66770113122,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,617.5157278688845
2020-12-18 15:58:51,1.8800000000000003,194.87951807228907,225.0,2.3,7.811320754716978,216.62190486895284,2.6594594594594603,2.1232876712328768,5.0,3.3002717391304346,661.5757625657818
2020-12-18 15:58:52,1.8800000000000003,194.87951807228907,225.0,2.3,7.811320754716978,216.62190486895284,2.6594594594594603,2.1232876712328768,3.88,3.3002717391304346,660.4557625657818
2020-12-18 15:58:53,1.8800000000000003,194.87951807228907,225.0,2.3,7.811320754716978,216.62190486895284,2.6594594594594603,2.1232876712328768,3.88,3.3002717391304346,660.4557625657818
2020-12-18 15:58:54,1.9234868671488388,194.87951807228907,225.0,2.3,7.811320754716978,218.44373381321824,2.6594594594594603,2.1232876712328768,3.88,3.3002717391304346,662.3210783771957
2020-12-18 15:58:55,1.9234868671488388,194.87951807228907,225.0,2.3,7.811320754716978,218.44373381321824,2.653944020356234,2.1232876712328768,3.88,3.3002717391304346,662.3155629380926
2020-12-18 15:58:56,1.9234868671488388,194.87951807228907,225.0,2.555555555555556,7.811320754716978,218.44373381321824,2.653944020356234,2.1232876712328768,3.88,2.9599741768883154,662.2308209314061
2020-12-18 15:58:57,1.9234868671488388,194.87951807228907,225.0,2.555555555555556,7.811320754716978,221.8225647291917,2.653944020356234,2.1232876712328768,3.88,2.9599741768883154,665.6096518473796
2020-12-18 15:58:58,1.9234868671488388,194.87951807228907,225.0,2.555555555555556,7.811320754716978,221.8225647291917,2.653944020356234,2.1232876712328768,3.88,2.9599741768883154,665.6096518473796
2020-12-18 15:58:59,1.7167315175097266,194.87951807228907,225.0,2.555555555555556,7.811320754716978,221.8225647291917,2.653944020356234,2.1232876712328768,3.88,2.9599741768883154,665.4028964977405
2020-12-18 15:59:00,1.7167315175097266,194.87951807228907,225.0,2.555555555555556,7.811320754716978,221.8225647291917,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,665.3759943686762
2020-12-18 15:59:01,1.7167315175097266,194.87951807228907,225.0,2.555555555555556,7.811320754716978,214.75671018613744,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,658.3101398256221
2020-12-18 15:59:02,1.7167315175097266,23.909883720930228,225.0,2.555555555555556,6.165919282511212,214.75671018613744,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,485.69510400205735
2020-12-18 15:59:03,1.7167315175097266,23.909883720930228,225.0,2.555555555555556,6.165919282511212,189.06379050906463,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,460.00218432498457
2020-12-18 15:59:04,1.7167315175097266,23.909883720930228,225.0,2.555555555555556,6.165919282511212,189.06379050906463,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,460.00218432498457
2020-12-18 15:59:05,1.7167315175097266,23.909883720930228,225.0,2.555555555555556,6.165919282511212,141.26520410283212,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,412.20359791875205
2020-12-18 15:59:06,1.7363420427553444,23.909883720930228,195.45454545454547,2.555555555555556,6.165919282511212,140.6884147348625,2.653944020356234,2.0963855421686746,3.88,2.9599741768883154,382.1009645305735
2020-12-18 15:59:07,1.7363420427553444,23.909883720930228,195.45454545454547,2.555555555555556,6.165919282511212,140.6884147348625,2.653944020356234,2.0963855421686746,3.363636363636364,2.9599741768883154,381.5846008942098
2020-12-18 15:59:08,1.7363420427553444,23.909883720930228,195.45454545454547,2.555555555555556,6.165919282511212,140.6884147348625,2.653944020356234,2.0963855421686746,3.363636363636364,2.9599741768883154,381.5846008942098
2020-12-18 15:59:09,1.8138528138528136,23.909883720930228,195.45454545454547,2.555555555555556,6.165919282511212,139.45798317077939,2.653944020356234,2.0963855421686746,3.363636363636364,2.9599741768883154,380.4316801012243
2020-12-18 15:59:10,1.8138528138528136,23.909883720930228,195.45454545454547,2.555555555555556,6.165919282511212,139.45798317077939,2.391549295774648,2.0963855421686746,3.363636363636364,2.9599741768883154,380.1692853766427
2020-12-18 15:59:11,1.8138528138528136,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,139.45798317077939,2.391549295774648,2.0963855421686746,3.363636363636364,3.2978723404255317,380.6358385109402
2020-12-18 15:59:12,1.8138528138528136,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,150.0925971024247,2.391549295774648,2.0963855421686746,3.363636363636364,3.2978723404255317,391.2704524425855
2020-12-18 15:59:13,1.8138528138528136,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,150.0925971024247,2.391549295774648,2.0963855421686746,3.363636363636364,3.2978723404255317,391.2704524425855
2020-12-18 15:59:14,2.0074380566031573,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,150.0925971024247,2.391549295774648,2.0963855421686746,3.363636363636364,3.2978723404255317,391.46403768533577
2020-12-18 15:59:15,2.0074380566031573,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,150.0925971024247,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,391.47059331963766
2020-12-18 15:59:16,2.0074380566031573,23.909883720930228,195.45454545454547,2.6842105263157894,6.165919282511212,154.18284981388797,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,395.56084603110094
2020-12-18 15:59:17,2.0074380566031573,118.62416107382552,195.45454545454547,2.6842105263157894,8.365384615384615,154.18284981388797,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,492.4745887168697
2020-12-18 15:59:18,2.0074380566031573,118.62416107382552,195.45454545454547,2.6842105263157894,8.365384615384615,163.7503427176034,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,502.0420816205851
2020-12-18 15:59:19,2.0074380566031573,118.62416107382552,195.45454545454547,2.6842105263157894,8.365384615384615,163.7503427176034,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,502.0420816205851
2020-12-18 15:59:20,2.0074380566031573,118.62416107382552,195.45454545454547,2.6842105263157894,8.365384615384615,209.4144768091708,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,547.7062157121525
2020-12-18 15:59:21,2.0159555642433737,118.62416107382552,237.5,2.6842105263157894,8.365384615384615,210.71316124530173,2.391549295774648,2.1029411764705888,3.363636363636364,3.2978723404255317,591.0588722013782
2020-12-18 15:59:22,2.0159555642433737,118.62416107382552,237.5,2.6842105263157894,8.365384615384615,210.71316124530173,2.391549295774648,2.1029411764705888,3.8181818181818183,3.2978723404255317,591.5134176559237
2020-12-18 15:59:23,2.0159555642433737,118.62416107382552,237.5,2.6842105263157894,8.365384615384615,210.71316124530173,2.391549295774648,2.1029411764705888,3.8181818181818183,3.2978723404255317,591.5134176559237
2020-12-18 15:59:24,1.9869260150622,118.62416107382552,237.5,2.6842105263157894,8.365384615384615,212.00749217860945,2.391549295774648,2.1029411764705888,3.8181818181818183,3.2978723404255317,592.7787190400503
2020-12-18 15:59:25,1.9869260150622,118.62416107382552,237.5,2.6842105263157894,8.365384615384615,212.00749217860945,2.67930029154519,2.1029411764705888,3.8181818181818183,3.2978723404255317,593.0664700358208
2020-12-18 15:59:26,1.9869260150622,118.62416107382552,237.5,3.0,8.365384615384615,212.00749217860945,2.67930029154519,2.1029411764705888,3.8181818181818183,3.23841961852861,593.322806787608
2020-12-18 15:59:27,1.9869260150622,118.62416107382552,237.5,3.0,8.365384615384615,226.8245507311699,2.67930029154519,2.1029411764705888,3.8181818181818183,3.23841961852861,608.1398653401684
2020-12-18 15:59:28,1.9869260150622,118.62416107382552,237.5,3.0,8.365384615384615,226.8245507311699,2.67930029154519,2.1029411764705888,3.8181818181818183,3.23841961852861,608.1398653401684
2020-12-18 15:59:29,1.8120520528778084,118.62416107382552,237.5,3.0,8.365384615384615,226.8245507311699,2.67930029154519,2.1029411764705888,3.8181818181818183,3.23841961852861,607.964991377984
2020-12-18 15:59:30,1.8120520528778084,118.62416107382552,237.5,3.0,8.365384615384615,226.8245507311699,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,607.2683002015135
2020-12-18 15:59:31,1.8120520528778084,118.62416107382552,237.5,3.0,8.365384615384615,221.6652839756181,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,602.1090334459618
2020-12-18 15:59:32,1.8120520528778084,73.72881355932205,237.5,3.0,9.115384615384617,221.6652839756181,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,557.9636859314583
2020-12-18 15:59:33,1.8120520528778084,73.72881355932205,237.5,3.0,9.115384615384617,210.65519530160248,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,546.9535972574427
2020-12-18 15:59:34,1.8120520528778084,73.72881355932205,237.5,3.0,9.115384615384617,210.65519530160248,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,546.9535972574427
2020-12-18 15:59:35,1.8120520528778084,73.72881355932205,237.5,3.0,9.115384615384617,190.8838837176244,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,527.1822856734645
2020-12-18 15:59:36,1.72401597394699,73.72881355932205,205.0,3.0,9.115384615384617,188.59800706467342,2.67930029154519,1.4062500000000009,3.8181818181818183,3.23841961852861,492.3083729415827
2020-12-18 15:59:37,1.72401597394699,73.72881355932205,205.0,3.0,9.115384615384617,188.59800706467342,2.67930029154519,1.4062500000000009,3.833333333333333,3.23841961852861,492.32352445673416
2020-12-18 15:59:38,1.72401597394699,73.72881355932205,205.0,3.0,9.115384615384617,188.59800706467342,2.67930029154519,1.4062500000000009,3.833333333333333,3.23841961852861,492.32352445673416
2020-12-18 15:59:39,1.6163235224769787,73.72881355932205,205.0,3.0,9.115384615384617,188.5189607435157,2.67930029154519,1.4062500000000009,3.833333333333333,3.23841961852861,492.13678568410637
2020-12-18 15:59:40,1.6163235224769787,73.72881355932205,205.0,3.0,9.115384615384617,188.5189607435157,2.6415584415584408,1.4062500000000009,3.833333333333333,3.23841961852861,492.0990438341197
2020-12-18 15:59:41,1.6163235224769787,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,188.5189607435157,2.6415584415584408,1.4062500000000009,3.833333333333333,3.0164452877925365,491.6548472811613
2020-12-18 15:59:42,1.6163235224769787,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,160.06641915743884,2.6415584415584408,1.4062500000000009,3.833333333333333,3.0164452877925365,463.20230569508453
2020-12-18 15:59:43,1.6163235224769787,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,160.06641915743884,2.6415584415584408,1.4062500000000009,3.833333333333333,3.0164452877925365,463.20230569508453
2020-12-18 15:59:44,1.5574526995846805,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,160.06641915743884,2.6415584415584408,1.4062500000000009,3.833333333333333,3.0164452877925365,463.14343487219213
2020-12-18 15:59:45,1.5574526995846805,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,160.06641915743884,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,462.95940709441436
2020-12-18 15:59:46,1.5574526995846805,73.72881355932205,205.0,2.7777777777777786,9.115384615384617,157.59660564928592,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,460.4895935862615
2020-12-18 15:59:47,1.5574526995846805,19.523026315789476,205.0,2.7777777777777786,6.547085201793722,157.59660564928592,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,403.71550692913803
2020-12-18 15:59:48,1.5574526995846805,19.523026315789476,205.0,2.7777777777777786,6.547085201793722,142.94516298692923,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,389.0640642667814
2020-12-18 15:59:49,1.5574526995846805,19.523026315789476,205.0,2.7777777777777786,6.547085201793722,142.94516298692923,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,389.0640642667814
2020-12-18 15:59:50,1.5574526995846805,19.523026315789476,205.0,2.7777777777777786,6.547085201793722,114.07844611209505,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,360.1973473919472
2020-12-18 15:59:51,1.494138863841299,19.523026315789476,189.0625,2.7777777777777786,6.547085201793722,113.61295910686808,2.6415584415584408,1.2222222222222223,3.833333333333333,3.0164452877925365,343.73104655097677
2020-12-18 15:59:52,1.494138863841299,19.523026315789476,189.0625,2.7777777777777786,6.547085201793722,113.61295910686808,2.6415584415584408,1.2222222222222223,3.5,3.0164452877925365,343.3977132176435
2020-12-18 15:59:53,1.494138863841299,19.523026315789476,189.0625,2.7777777777777786,6.547085201793722,113.61295910686808,2.6415584415584408,1.2222222222222223,3.5,3.0164452877925365,343.3977132176435
2020-12-18 15:59:54,1.4365256124721597,19.523026315789476,189.0625,2.7777777777777786,6.547085201793722,112.67235428429835,2.6415584415584408,1.2222222222222223,3.5,3.0164452877925365,342.39949514370466
2020-12-18 15:59:55,1.4365256124721597,19.523026315789476,189.0625,2.7777777777777786,6.547085201793722,112.67235428429835,2.5510204081632653,1.2222222222222223,3.5,3.0164452877925365,342.3089571103095
2020-12-18 15:59:56,1.4365256124721597,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,112.67235428429835,2.5510204081632653,1.2222222222222223,3.5,2.6760987357013843,342.1320092510288
2020-12-18 15:59:57,1.4365256124721597,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,109.27827488334064,2.5510204081632653,1.2222222222222223,3.5,2.6760987357013843,338.7379298500711
2020-12-18 15:59:58,1.4365256124721597,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,109.27827488334064,2.5510204081632653,1.2222222222222223,3.5,2.6760987357013843,338.7379298500711
2020-12-18 15:59:59,1.5441884794675202,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,109.27827488334064,2.5510204081632653,1.2222222222222223,3.5,2.6760987357013843,338.84559271706644
2020-12-18 16:00:00,1.5441884794675202,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,109.27827488334064,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,339.78313380845367
2020-12-18 16:00:01,1.5441884794675202,19.523026315789476,189.0625,2.9411764705882346,6.547085201793722,109.6020761245675,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,340.10693504968066
2020-12-18 16:00:02,1.5441884794675202,38.92405063291139,189.0625,2.9411764705882346,7.907488986784141,109.6020761245675,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,360.8683631517929
2020-12-18 16:00:03,1.5441884794675202,38.92405063291139,189.0625,2.9411764705882346,7.907488986784141,120.6896551724138,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,371.9559421996392
2020-12-18 16:00:04,1.5441884794675202,38.92405063291139,189.0625,2.9411764705882346,7.907488986784141,120.6896551724138,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,371.9559421996392
2020-12-18 16:00:05,1.5441884794675202,38.92405063291139,189.0625,2.9411764705882346,7.907488986784141,148.8309352517986,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,400.097222279024
2020-12-18 16:00:06,1.7174691769579022,38.92405063291139,237.5,2.9411764705882346,7.907488986784141,149.91007194244602,2.5510204081632653,2.159763313609468,3.5,2.6760987357013843,449.7871396671618
2020-12-18 16:00:07,1.7174691769579022,38.92405063291139,237.5,2.9411764705882346,7.907488986784141,149.91007194244602,2.5510204081632653,2.159763313609468,4.230769230769232,2.6760987357013843,450.51790889793114
2020-12-18 16:00:08,1.7174691769579022,38.92405063291139,237.5,2.9411764705882346,7.907488986784141,149.91007194244602,2.5510204081632653,2.159763313609468,4.230769230769232,2.6760987357013843,450.51790889793114
2020-12-18 16:00:09,1.881421978796042,38.92405063291139,237.5,2.9411764705882346,7.907488986784141,150.3533568904594,2.5510204081632653,2.159763313609468,4.230769230769232,2.6760987357013843,451.12514664778257
2020-12-18 16:00:10,1.881421978796042,38.92405063291139,237.5,2.9411764705882346,7.907488986784141,150.3533568904594,2.763440860215054,2.159763313609468,4.230769230769232,2.6760987357013843,451.33756709983436
2020-12-18 16:00:11,1.881421978796042,38.92405063291139,237.5,2.52,7.907488986784141,150.3533568904594,2.763440860215054,2.159763313609468,4.230769230769232,3.218249075215782,451.45854096876053
2020-12-18 16:00:12,1.881421978796042,38.92405063291139,237.5,2.52,7.907488986784141,146.34551495016612,2.763440860215054,2.159763313609468,4.230769230769232,3.218249075215782,447.45069902846717
2020-12-18 16:00:13,1.881421978796042,38.92405063291139,237.5,2.52,7.907488986784141,146.34551495016612,2.763440860215054,2.159763313609468,4.230769230769232,3.218249075215782,447.45069902846717
2020-12-18 16:00:14,1.9076508858178425,38.92405063291139,237.5,2.52,7.907488986784141,146.34551495016612,2.763440860215054,2.159763313609468,4.230769230769232,3.218249075215782,447.47692793548896
2020-12-18 16:00:15,1.9076508858178425,38.92405063291139,237.5,2.52,7.907488986784141,146.34551495016612,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,447.43145033616526
2020-12-18 16:00:16,1.9076508858178425,38.92405063291139,237.5,2.52,7.907488986784141,144.75377948232304,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,445.83971486832223
2020-12-18 16:00:17,1.9076508858178425,18.75615763546798,237.5,2.52,6.600790513833992,144.75377948232304,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,424.36512339792864
2020-12-18 16:00:18,1.9076508858178425,18.75615763546798,237.5,2.52,6.600790513833992,136.88035846071716,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,416.4917023763228
2020-12-18 16:00:19,1.9076508858178425,18.75615763546798,237.5,2.52,6.600790513833992,136.88035846071716,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,416.4917023763228
2020-12-18 16:00:20,1.9076508858178425,18.75615763546798,237.5,2.52,6.600790513833992,114.15523823787485,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,393.76658215348056
2020-12-18 16:00:21,1.875001765453,18.75615763546798,175.0,2.52,6.600790513833992,113.36596230603008,2.763440860215054,2.1142857142857148,4.230769230769232,3.218249075215782,330.4446571012708
2020-12-18 16:00:22,1.875001765453,18.75615763546798,175.0,2.52,6.600790513833992,113.36596230603008,2.763440860215054,2.1142857142857148,3.5263157894736845,3.218249075215782,329.7402036599753
2020-12-18 16:00:23,1.875001765453,18.75615763546798,175.0,2.52,6.600790513833992,113.36596230603008,2.763440860215054,2.1142857142857148,3.5263157894736845,3.218249075215782,329.7402036599753
2020-12-18 16:00:24,1.7217492811805537,18.75615763546798,175.0,2.52,6.600790513833992,112.99962909366717,2.763440860215054,2.1142857142857148,3.5263157894736845,3.218249075215782,329.22061796334
2020-12-18 16:00:25,1.7217492811805537,18.75615763546798,175.0,2.52,6.600790513833992,112.99962909366717,2.620111731843576,2.1142857142857148,3.5263157894736845,3.218249075215782,329.07728883496844
2020-12-18 16:00:26,1.7217492811805537,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,112.99962909366717,2.620111731843576,2.1142857142857148,3.5263157894736845,3.34931506849315,329.87017301006404
2020-12-18 16:00:27,1.7217492811805537,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,119.0716601439909,2.620111731843576,2.1142857142857148,3.5263157894736845,3.34931506849315,335.94220406038767
2020-12-18 16:00:28,1.7217492811805537,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,119.0716601439909,2.620111731843576,2.1142857142857148,3.5263157894736845,3.34931506849315,335.94220406038767
2020-12-18 16:00:29,1.6680403149781184,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,119.0716601439909,2.620111731843576,2.1142857142857148,3.5263157894736845,3.34931506849315,335.88849509418526
2020-12-18 16:00:30,1.6680403149781184,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,119.0716601439909,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,335.68477848559064
2020-12-18 16:00:31,1.6680403149781184,18.75615763546798,175.0,3.1818181818181817,6.600790513833992,119.8601551894674,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,336.47327353106715
2020-12-18 16:00:32,1.6680403149781184,28.427419354838694,175.0,3.1818181818181817,7.552966101694918,119.8601551894674,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,347.0967108382988
2020-12-18 16:00:33,1.6680403149781184,28.427419354838694,175.0,3.1818181818181817,7.552966101694918,132.98973122407958,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,360.22628687291086
2020-12-18 16:00:34,1.6680403149781184,28.427419354838694,175.0,3.1818181818181817,7.552966101694918,132.98973122407958,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,360.22628687291086
2020-12-18 16:00:35,1.6680403149781184,28.427419354838694,175.0,3.1818181818181817,7.552966101694918,158.62691640074033,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,385.86347204957167
2020-12-18 16:00:36,1.6450827857819832,28.427419354838694,209.0909090909091,3.1818181818181817,7.552966101694918,158.51079471890992,2.620111731843576,1.9105691056910568,3.5263157894736845,3.34931506849315,419.81530192945434
2020-12-18 16:00:37,1.6450827857819832,28.427419354838694,209.0909090909091,3.1818181818181817,7.552966101694918,158.51079471890992,2.620111731843576,1.9105691056910568,3.1666666666666665,3.34931506849315,419.45565280664727
2020-12-18 16:00:38,1.6450827857819832,28.427419354838694,209.0909090909091,3.1818181818181817,7.552966101694918,158.51079471890992,2.620111731843576,1.9105691056910568,3.1666666666666665,3.34931506849315,419.45565280664727
2020-12-18 16:00:39,1.6630494070293045,28.427419354838694,209.0909090909091,3.1818181818181817,7.552966101694918,158.39304195103568,2.620111731843576,1.9105691056910568,3.1666666666666665,3.34931506849315,419.35586666002035
