Time,currencyservice,shippingservice,frontend,emailservice,adservice,cartservice,productcatalogservice,checkoutservice,paymentservice,recommendationservice,Total
2020-12-15 22:51:58,3.939842209072978,2.0438247011952186,299.08595388124695,3.6486486486486487,2.93939393939394,8.40909090909091,1.6876758087807853,186.02941176470586,3.72,683.7944664031621,1195.2983082652975
2020-12-15 22:51:59,3.939842209072978,2.0438247011952186,283.0425624225502,3.6486486486486487,2.93939393939394,8.40909090909091,1.6876758087807853,186.02941176470586,3.72,683.7944664031621,1179.2549168066007
2020-12-15 22:52:00,3.939842209072978,2.0438247011952186,272.33799735179036,3.6486486486486487,2.5813084112149536,8.40909090909091,1.6876758087807853,186.02941176470586,2.7333333333333334,130.69620253164558,614.1073356694787
2020-12-15 22:52:01,3.939842209072978,2.0438247011952186,272.33799735179036,3.6486486486486487,2.5813084112149536,8.40909090909091,1.6876758087807853,186.02941176470586,2.7333333333333334,130.69620253164558,614.1073356694787
2020-12-15 22:52:02,3.939842209072978,2.0438247011952186,272.33799735179036,3.6486486486486487,2.5813084112149536,8.40909090909091,1.3653767239436991,186.02941176470586,2.7333333333333334,130.69620253164558,613.7850365846416
2020-12-15 22:52:03,3.939842209072978,2.0438247011952186,272.33799735179036,3.263157894736842,2.5813084112149536,8.40909090909091,1.3653767239436991,186.02941176470586,2.7333333333333334,130.69620253164558,613.3995458307297
2020-12-15 22:52:04,3.939842209072978,2.0438247011952186,272.33799735179036,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3653767239436991,168.75,2.7333333333333334,130.69620253164558,594.5372513353718
2020-12-15 22:52:05,3.5679676985195155,2.0438247011952186,237.77453449045657,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3653767239436991,168.75,2.7333333333333334,130.69620253164558,559.6019139634843
2020-12-15 22:52:06,3.5679676985195155,2.0438247011952186,221.0931768898419,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3653767239436991,168.75,2.7333333333333334,130.69620253164558,542.9205563628698
2020-12-15 22:52:07,3.5679676985195155,2.064,221.0931768898419,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,542.8972246578454
2020-12-15 22:52:08,3.5679676985195155,2.064,221.0931768898419,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,542.8972246578454
2020-12-15 22:52:09,3.5679676985195155,2.064,197.2983993144314,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,519.102447082435
2020-12-15 22:52:10,3.5679676985195155,2.064,196.7752979873393,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,518.5793457553428
2020-12-15 22:52:11,3.5679676985195155,2.064,196.7752979873393,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,518.5793457553428
2020-12-15 22:52:12,3.5679676985195155,2.064,196.7752979873393,3.263157894736842,2.5813084112149536,6.8262081784386615,1.3218697201146443,168.75,2.7333333333333334,130.69620253164558,518.5793457553428
2020-12-15 22:52:13,3.5679676985195155,2.064,196.7752979873393,3.263157894736842,2.5813084112149536,6.8262081784386615,1.340402784270457,168.75,2.7333333333333334,130.69620253164558,518.5978788194986
2020-12-15 22:52:14,3.5679676985195155,2.064,198.68526187999424,3.263157894736842,2.5813084112149536,6.8262081784386615,1.340402784270457,168.75,2.7333333333333334,130.69620253164558,520.5078427121534
2020-12-15 22:52:15,3.5679676985195155,2.064,197.93990409198597,3.263157894736842,2.5269709543568464,6.8262081784386615,1.340402784270457,168.75,3.0,150.61188811188813,539.8904997141964
2020-12-15 22:52:16,3.5679676985195155,2.064,197.93990409198597,3.263157894736842,2.5269709543568464,6.8262081784386615,1.340402784270457,168.75,3.0,150.61188811188813,539.8904997141964
2020-12-15 22:52:17,3.5679676985195155,2.064,197.93990409198597,3.263157894736842,2.5269709543568464,6.8262081784386615,1.5160424120324911,168.75,3.0,150.61188811188813,540.0661393419584
2020-12-15 22:52:18,3.5679676985195155,2.064,197.93990409198597,3.24,2.5269709543568464,6.8262081784386615,1.5160424120324911,168.75,3.0,150.61188811188813,540.0429814472216
2020-12-15 22:52:19,3.5679676985195155,2.064,197.93990409198597,3.24,2.5269709543568464,7.181093394077449,1.5160424120324911,167.96875,3.0,150.61188811188813,539.6166166628603
2020-12-15 22:52:20,3.7896916705016097,2.064,221.1865367464007,3.24,2.5269709543568464,7.181093394077449,1.5160424120324911,167.96875,3.0,150.61188811188813,563.0849732892573
2020-12-15 22:52:21,3.7896916705016097,2.064,244.2477554989665,3.24,2.5269709543568464,7.181093394077449,1.5160424120324911,167.96875,3.0,150.61188811188813,586.1461920418229
2020-12-15 22:52:22,3.7896916705016097,1.7545454545454549,244.2477554989665,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,585.9035814637963
2020-12-15 22:52:23,3.7896916705016097,1.7545454545454549,244.2477554989665,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,585.9035814637963
2020-12-15 22:52:24,3.7896916705016097,1.7545454545454549,257.83228789455416,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,599.4881138593838
2020-12-15 22:52:25,3.7896916705016097,1.7545454545454549,257.6073682516439,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,599.2631942164735
2020-12-15 22:52:26,3.7896916705016097,1.7545454545454549,257.6073682516439,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,599.2631942164735
2020-12-15 22:52:27,3.7896916705016097,1.7545454545454549,257.6073682516439,3.24,2.5269709543568464,7.181093394077449,1.5828863794601586,167.96875,3.0,150.61188811188813,599.2631942164735
2020-12-15 22:52:28,3.7896916705016097,1.7545454545454549,257.6073682516439,3.24,2.5269709543568464,7.181093394077449,1.4901738567656515,167.96875,3.0,150.61188811188813,599.170481693779
2020-12-15 22:52:29,3.7896916705016097,1.7545454545454549,249.22895751998112,3.24,2.5269709543568464,7.181093394077449,1.4901738567656515,167.96875,3.0,150.61188811188813,590.7920709621162
2020-12-15 22:52:30,3.7896916705016097,1.7545454545454549,252.17239054788155,3.24,2.7137870855148343,7.181093394077449,1.4901738567656515,167.96875,3.0851063829787235,97.46376811594206,540.8593065082073
2020-12-15 22:52:31,3.7896916705016097,1.7545454545454549,252.17239054788155,3.24,2.7137870855148343,7.181093394077449,1.4901738567656515,167.96875,3.0851063829787235,97.46376811594206,540.8593065082073
2020-12-15 22:52:32,3.7896916705016097,1.7545454545454549,252.17239054788155,3.24,2.7137870855148343,7.181093394077449,1.4282832511641623,167.96875,3.0851063829787235,97.46376811594206,540.7974159026058
2020-12-15 22:52:33,3.7896916705016097,1.7545454545454549,252.17239054788155,3.787878787878788,2.7137870855148343,7.181093394077449,1.4282832511641623,167.96875,3.0851063829787235,97.46376811594206,541.3452946904846
2020-12-15 22:52:34,3.7896916705016097,1.7545454545454549,252.17239054788155,3.787878787878788,2.7137870855148343,7.478768577494693,1.4282832511641623,193.75,3.0851063829787235,97.46376811594206,567.4242198739017
2020-12-15 22:52:35,3.677197245848522,1.7545454545454549,218.41978810880198,3.787878787878788,2.7137870855148343,7.478768577494693,1.4282832511641623,193.75,3.0851063829787235,97.46376811594206,533.5591230101693
