Time,shippingservice,currencyservice,productcatalogservice,checkoutservice,emailservice,adservice,cartservice,paymentservice,recommendationservice,frontend,Total
2020-12-13 19:03:49,1.5555555555555558,2.334147130570813,0.4560354699796994,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,69.73710624711845,182.95745363020444
2020-12-13 19:03:50,1.5555555555555558,2.334147130570813,0.4560354699796994,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,69.73710624711845,182.95745363020444
2020-12-13 19:03:51,1.5555555555555558,2.362203969512041,0.4560354699796994,87.5,3.25,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,69.73710624711845,182.58831328250199
2020-12-13 19:03:52,1.5555555555555558,2.362203969512041,0.4560354699796994,87.5,3.25,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,69.73710624711845,182.58831328250199
2020-12-13 19:03:53,0.4411764705882353,2.3651487073375907,0.45000316287555975,87.5,3.25,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,190.0396942378781
2020-12-13 19:03:54,0.4411764705882353,2.40765881884922,0.455187944881334,87.5,3.25,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,190.0873891313956
2020-12-13 19:03:55,0.4411764705882353,2.401149718834024,0.4559118658163454,87.5,3.0,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,189.83160395231545
2020-12-13 19:03:56,0.4411764705882353,2.378341417843628,0.4601197243619934,87.5,3.0,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,189.8130035098706
2020-12-13 19:03:57,0.4411764705882353,2.378341417843628,0.4601197243619934,87.5,3.0,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,189.8130035098706
2020-12-13 19:03:58,0.4411764705882353,2.3527992307186025,0.4530318018824211,87.5,3.0,2.4388489208633093,4.155172413793103,2.4285714285714293,8.704819277108435,78.3059538567405,189.78037340026603
2020-12-13 19:03:59,0.4411764705882353,2.3527992307186025,0.4538695352549288,87.5,3.0,2.4388489208633093,4.5233644859813085,2.4285714285714293,8.704819277108435,78.3059538567405,190.1494032058268
2020-12-13 19:04:00,0.4411764705882353,2.3828292653467242,0.450437547114891,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,78.3059538567405,285.7807631570768
2020-12-13 19:04:01,0.4411764705882353,2.377393820730312,0.4518338524889482,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,77.89253546724575,285.3633056283397
2020-12-13 19:04:02,0.4411764705882353,2.366943553360244,0.4547276501655782,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,77.89253546724575,285.3557491586462
2020-12-13 19:04:03,0.4411764705882353,2.4036441574194374,0.4522599560304183,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,77.66383644506284,285.1612830463873
2020-12-13 19:04:04,0.4411764705882353,2.4036441574194374,0.4541336558103845,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,77.25393577299255,284.75325607409695
2020-12-13 19:04:05,0.4411764705882353,2.4036441574194374,0.4541336558103845,183.3333333333333,3.0,2.4388489208633093,4.5233644859813085,2.2,8.704819277108435,77.25393577299255,284.75325607409695
