Time,paymentservice,adservice,emailservice,productcatalogservice,shippingservice,frontend,currencyservice,cartservice,recommendationservice,checkoutservice,Total
2020-12-18 08:15:32,3.0,3.3076923076923075,3.0,1.9696969696969695,3.0,77.5,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,691.9648103669382
2020-12-18 08:15:33,3.0,3.3076923076923075,3.0,1.9696969696969695,3.0,77.5,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,691.9648103669382
2020-12-18 08:15:34,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,77.5,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,692.0380704401981
2020-12-18 08:15:35,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,77.5,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,692.0380704401981
2020-12-18 08:15:36,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,77.5,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,692.0380704401981
2020-12-18 08:15:37,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,674.4339037735315
2020-12-18 08:15:38,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,674.4339037735315
2020-12-18 08:15:39,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,674.4339037735315
2020-12-18 08:15:40,3.0,3.3809523809523814,3.0,1.9696969696969695,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,674.4339037735315
2020-12-18 08:15:41,3.0,3.3809523809523814,3.0,2.209439528023599,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,583.3333333333334,674.6736463318581
2020-12-18 08:15:42,3.0,3.3809523809523814,3.0,2.209439528023599,3.0,59.89583333333334,2.415384615384616,4.914893617021276,9.523809523809524,43.75,135.09031299852472
2020-12-18 08:15:43,3.0,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,4.914893617021276,9.523809523809524,43.75,135.19904276640943
2020-12-18 08:15:44,3.0,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,4.914893617021276,9.523809523809524,43.75,135.19904276640943
2020-12-18 08:15:45,1.666666666666667,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.6673909076299
2020-12-18 08:15:46,1.666666666666667,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.6673909076299
2020-12-18 08:15:47,1.666666666666667,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.6673909076299
2020-12-18 08:15:48,1.666666666666667,3.3809523809523814,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.6673909076299
2020-12-18 08:15:49,1.666666666666667,3.13953488372093,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.42597341039846
2020-12-18 08:15:50,1.666666666666667,3.13953488372093,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.42597341039846
2020-12-18 08:15:51,1.666666666666667,3.13953488372093,3.0,2.209439528023599,2.9090909090909087,59.89583333333334,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,134.42597341039846
2020-12-18 08:15:52,1.666666666666667,3.13953488372093,3.0,2.209439528023599,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,140.00633055325562
2020-12-18 08:15:53,1.666666666666667,3.13953488372093,3.0,2.209439528023599,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,140.00633055325562
2020-12-18 08:15:54,1.666666666666667,3.13953488372093,3.5,2.209439528023599,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,140.50633055325562
2020-12-18 08:15:55,1.666666666666667,3.13953488372093,3.5,2.209439528023599,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,140.50633055325562
2020-12-18 08:15:56,1.666666666666667,3.13953488372093,3.5,1.9235294117647064,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,43.75,140.22042043699673
2020-12-18 08:15:57,1.666666666666667,3.13953488372093,3.5,1.9235294117647064,2.9090909090909087,65.47619047619048,2.6150234741784044,5.913461538461537,9.326923076923077,74.99999999999999,171.47042043699668
2020-12-18 08:15:58,1.666666666666667,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,5.913461538461537,9.326923076923077,74.99999999999999,171.14775183685992
2020-12-18 08:15:59,1.666666666666667,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,5.913461538461537,9.326923076923077,74.99999999999999,171.14775183685992
2020-12-18 08:16:00,2.0,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.8751833134293
2020-12-18 08:16:01,2.0,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.8751833134293
2020-12-18 08:16:02,2.0,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.8751833134293
2020-12-18 08:16:03,2.0,3.13953488372093,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.8751833134293
2020-12-18 08:16:04,2.0,3.1224489795918373,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.85809740930023
2020-12-18 08:16:05,2.0,3.1224489795918373,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.85809740930023
2020-12-18 08:16:06,2.0,3.1224489795918373,3.5,1.9235294117647064,2.84,65.47619047619048,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,175.85809740930023
2020-12-18 08:16:07,2.0,3.1224489795918373,3.5,1.9235294117647064,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,190.51011206131489
2020-12-18 08:16:08,2.0,3.1224489795918373,3.5,1.9235294117647064,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,190.51011206131489
2020-12-18 08:16:09,2.0,3.1224489795918373,3.0,1.9235294117647064,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,190.01011206131489
2020-12-18 08:16:10,2.0,3.1224489795918373,3.0,1.9235294117647064,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,190.01011206131489
2020-12-18 08:16:11,2.0,3.1224489795918373,3.0,2.4255874673629245,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,74.99999999999999,190.5121701169131
2020-12-18 08:16:12,2.0,3.1224489795918373,3.0,2.4255874673629245,2.84,80.12820512820512,2.3614457831325297,6.0344827586206895,13.6,75.0,190.5121701169131
2020-12-18 08:16:13,2.0,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0344827586206895,13.6,75.0,190.73833376139
2020-12-18 08:16:14,2.0,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0344827586206895,13.6,75.0,190.73833376139
2020-12-18 08:16:15,0.3333333333333333,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.15450459754055
2020-12-18 08:16:16,0.3333333333333333,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.15450459754055
2020-12-18 08:16:17,0.3333333333333333,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.15450459754055
2020-12-18 08:16:18,0.3333333333333333,3.1224489795918373,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.15450459754055
2020-12-18 08:16:19,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.36538895128209
2020-12-18 08:16:20,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.36538895128209
2020-12-18 08:16:21,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,80.12820512820512,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,186.36538895128209
2020-12-18 08:16:22,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,168.38004096593406
2020-12-18 08:16:23,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,168.38004096593406
2020-12-18 08:16:24,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,168.38004096593406
2020-12-18 08:16:25,0.3333333333333333,3.333333333333333,3.0,2.4255874673629245,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,168.38004096593406
2020-12-18 08:16:26,0.3333333333333333,3.333333333333333,3.0,2.005208333333333,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,75.0,167.95966183190447
2020-12-18 08:16:27,0.3333333333333333,3.333333333333333,3.0,2.005208333333333,2.9090909090909087,62.14285714285714,2.5185185185185186,6.0555555555555545,10.661764705882351,46.875,139.8346618319045
2020-12-18 08:16:28,0.3333333333333333,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.0555555555555545,10.661764705882351,46.875,139.70229844266032
2020-12-18 08:16:29,0.3333333333333333,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.0555555555555545,10.661764705882351,46.875,139.70229844266032
2020-12-18 08:16:30,0.4166666666666666,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.90853409007246
2020-12-18 08:16:31,0.4166666666666666,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.90853409007246
2020-12-18 08:16:32,0.4166666666666666,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.90853409007246
2020-12-18 08:16:33,0.4166666666666666,3.333333333333333,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.90853409007246
2020-12-18 08:16:34,0.4166666666666666,3.095238095238096,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.67043885197722
2020-12-18 08:16:35,0.4166666666666666,3.095238095238096,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.67043885197722
2020-12-18 08:16:36,0.4166666666666666,3.095238095238096,3.0,2.005208333333333,2.8181818181818183,62.14285714285714,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,139.67043885197722
2020-12-18 08:16:37,0.4166666666666666,3.095238095238096,3.0,2.005208333333333,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,142.91219709373547
2020-12-18 08:16:38,0.4166666666666666,3.095238095238096,3.0,2.005208333333333,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,142.91219709373547
2020-12-18 08:16:39,0.4166666666666666,3.095238095238096,3.5,2.005208333333333,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,143.41219709373547
2020-12-18 08:16:40,0.4166666666666666,3.095238095238096,3.5,2.005208333333333,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,143.41219709373547
2020-12-18 08:16:41,0.4166666666666666,3.095238095238096,3.5,2.150289017341041,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,46.875,143.55727777774314
2020-12-18 08:16:42,0.4166666666666666,3.095238095238096,3.5,2.150289017341041,2.8181818181818183,65.38461538461539,2.4770642201834865,6.029411764705883,10.810810810810812,175.0,271.68227777774314
2020-12-18 08:16:43,0.4166666666666666,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,6.029411764705883,10.810810810810812,175.0,272.0055662221365
2020-12-18 08:16:44,0.4166666666666666,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,6.029411764705883,10.810810810810812,175.0,272.0055662221365
2020-12-18 08:16:45,3.0,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.4750092683544
2020-12-18 08:16:46,3.0,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.4750092683544
2020-12-18 08:16:47,3.0,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.4750092683544
2020-12-18 08:16:48,3.0,3.095238095238096,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.4750092683544
2020-12-18 08:16:49,3.0,3.1463414634146347,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.5261126365309
2020-12-18 08:16:50,3.0,3.1463414634146347,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.5261126365309
2020-12-18 08:16:51,3.0,3.1463414634146347,3.5,2.150289017341041,2.9310344827586206,65.38461538461539,2.6875,4.709090909090909,8.017241379310345,175.0,270.5261126365309
2020-12-18 08:16:52,3.0,3.1463414634146347,3.5,2.150289017341041,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,175.0,268.55613139825704
2020-12-18 08:16:53,3.0,3.1463414634146347,3.5,2.150289017341041,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,175.0,268.55613139825704
2020-12-18 08:16:54,3.0,3.1463414634146347,,2.150289017341041,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,175.0,265.05613139825704
2020-12-18 08:16:55,3.0,3.1463414634146347,,2.150289017341041,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,175.0,265.05613139825704
2020-12-18 08:16:56,3.0,3.1463414634146347,,2.198776758409786,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,175.0,265.10461913932585
2020-12-18 08:16:57,3.0,3.1463414634146347,,2.198776758409786,2.9310344827586206,63.414634146341456,2.6875,4.709090909090909,8.017241379310345,,90.10461913932578
2020-12-18 08:16:58,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,4.709090909090909,8.017241379310345,,89.93533443591402
2020-12-18 08:16:59,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,4.709090909090909,8.017241379310345,,89.93533443591402
2020-12-18 08:17:00,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.92546556214691
2020-12-18 08:17:01,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.92546556214691
2020-12-18 08:17:02,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.92546556214691
2020-12-18 08:17:03,3.0,3.1463414634146347,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.92546556214691
2020-12-18 08:17:04,3.0,3.0645161290322585,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.84364022776451
2020-12-18 08:17:05,3.0,3.0645161290322585,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.84364022776451
2020-12-18 08:17:06,3.0,3.0645161290322585,,2.198776758409786,2.8181818181818183,63.414634146341456,2.6310679611650487,6.3414634146341475,9.375,,92.84364022776451
2020-12-18 08:17:07,3.0,3.0645161290322585,,2.198776758409786,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,,96.09567274808971
2020-12-18 08:17:08,3.0,3.0645161290322585,,2.198776758409786,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,,96.09567274808971
2020-12-18 08:17:09,3.0,3.0645161290322585,3.6666666666666665,2.198776758409786,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,,99.76233941475635
2020-12-18 08:17:10,3.0,3.0645161290322585,3.6666666666666665,2.198776758409786,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,,99.76233941475635
2020-12-18 08:17:11,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,,99.51822932301327
2020-12-18 08:17:12,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,2.8181818181818183,66.66666666666666,2.6310679611650487,6.3414634146341475,9.375,125.0,224.51822932301326
2020-12-18 08:17:13,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.3414634146341475,9.375,125.0,224.673296090429
2020-12-18 08:17:14,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.3414634146341475,9.375,125.0,224.673296090429
2020-12-18 08:17:15,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.30683267579482
2020-12-18 08:17:16,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.30683267579482
2020-12-18 08:17:17,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.30683267579482
2020-12-18 08:17:18,3.0,3.0645161290322585,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.30683267579482
2020-12-18 08:17:19,3.0,3.067796610169492,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.31011315693212
2020-12-18 08:17:20,3.0,3.067796610169492,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.31011315693212
2020-12-18 08:17:21,3.0,3.067796610169492,3.6666666666666665,1.9546666666666668,3.0,66.66666666666666,2.6043165467625897,6.25,9.1,125.0,224.31011315693212
2020-12-18 08:17:22,3.0,3.067796610169492,3.6666666666666665,1.9546666666666668,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,125.0,240.57027575855807
2020-12-18 08:17:23,3.0,3.067796610169492,3.6666666666666665,1.9546666666666668,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,125.0,240.57027575855807
2020-12-18 08:17:24,3.0,3.067796610169492,3.0,1.9546666666666668,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,125.0,239.90360909189144
2020-12-18 08:17:25,3.0,3.067796610169492,3.0,1.9546666666666668,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,125.0,239.90360909189144
2020-12-18 08:17:26,3.0,3.067796610169492,3.0,2.567567567567567,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,125.0,240.51650999279235
2020-12-18 08:17:27,3.0,3.067796610169492,3.0,2.567567567567567,3.0,82.92682926829268,2.6043165467625897,6.25,9.1,137.5,253.01650999279235
2020-12-18 08:17:28,3.0,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,6.25,9.1,137.5,252.91636011269642
2020-12-18 08:17:29,3.0,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,6.25,9.1,137.5,252.91636011269642
2020-12-18 08:17:30,0.5,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.0844522179596
2020-12-18 08:17:31,0.5,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.0844522179596
2020-12-18 08:17:32,0.5,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.0844522179596
2020-12-18 08:17:33,0.5,3.067796610169492,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.0844522179596
2020-12-18 08:17:34,0.5,3.5853658536585367,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.60202146144863
2020-12-18 08:17:35,0.5,3.5853658536585367,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.60202146144863
2020-12-18 08:17:36,0.5,3.5853658536585367,3.0,2.567567567567567,2.9375,82.92682926829268,2.5666666666666664,7.03125,10.98684210526316,137.5,253.60202146144863
2020-12-18 08:17:37,0.5,3.5853658536585367,3.0,2.567567567567567,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,137.5,251.92519219315597
2020-12-18 08:17:38,0.5,3.5853658536585367,3.0,2.567567567567567,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,137.5,251.92519219315597
2020-12-18 08:17:39,0.5,3.5853658536585367,,2.567567567567567,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,137.5,248.92519219315597
2020-12-18 08:17:40,0.5,3.5853658536585367,,2.567567567567567,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,137.5,248.92519219315597
2020-12-18 08:17:41,0.5,3.5853658536585367,,2.4766355140186924,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,137.5,248.8342601396071
2020-12-18 08:17:42,0.5,3.5853658536585367,,2.4766355140186924,2.9375,81.25,2.5666666666666664,7.03125,10.98684210526316,75.0,186.3342601396071
2020-12-18 08:17:43,0.5,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,7.03125,10.98684210526316,75.0,186.67883296873876
2020-12-18 08:17:44,0.5,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,7.03125,10.98684210526316,75.0,186.67883296873876
2020-12-18 08:17:45,2.333333333333333,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,194.13355410224625
2020-12-18 08:17:46,2.333333333333333,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,194.13355410224625
2020-12-18 08:17:47,2.333333333333333,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,194.13355410224625
2020-12-18 08:17:48,2.333333333333333,3.5853658536585367,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,194.13355410224625
2020-12-18 08:17:49,2.333333333333333,3.068965517241379,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,193.61715376582907
2020-12-18 08:17:50,2.333333333333333,3.068965517241379,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,193.61715376582907
2020-12-18 08:17:51,2.333333333333333,3.068965517241379,,2.4766355140186924,2.8095238095238093,81.25,3.03921568627451,6.777777777777778,16.861702127659573,75.0,193.61715376582907
2020-12-18 08:17:52,2.333333333333333,3.068965517241379,,2.4766355140186924,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,75.0,184.24215376582907
2020-12-18 08:17:53,2.333333333333333,3.068965517241379,,2.4766355140186924,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,75.0,184.24215376582907
2020-12-18 08:17:54,2.333333333333333,3.068965517241379,3.0,2.4766355140186924,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,75.0,187.24215376582907
2020-12-18 08:17:55,2.333333333333333,3.068965517241379,3.0,2.4766355140186924,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,75.0,187.24215376582907
2020-12-18 08:17:56,2.333333333333333,3.068965517241379,3.0,1.7321867321867324,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,75.0,186.49770498399707
2020-12-18 08:17:57,2.333333333333333,3.068965517241379,3.0,1.7321867321867324,2.8095238095238093,71.875,3.03921568627451,6.777777777777778,16.861702127659573,150.0,261.4977049839971
2020-12-18 08:17:58,2.333333333333333,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,6.777777777777778,16.861702127659573,150.0,261.02966478889806
2020-12-18 08:17:59,2.333333333333333,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,6.777777777777778,16.861702127659573,150.0,261.02966478889806
2020-12-18 08:18:00,0.5,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.4036652756176
2020-12-18 08:18:01,0.5,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.4036652756176
2020-12-18 08:18:02,0.5,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.4036652756176
2020-12-18 08:18:03,0.5,3.068965517241379,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.4036652756176
2020-12-18 08:18:04,0.5,3.1230769230769235,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.45777668145317
2020-12-18 08:18:05,0.5,3.1230769230769235,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.45777668145317
2020-12-18 08:18:06,0.5,3.1230769230769235,3.0,1.7321867321867324,2.8461538461538463,71.875,2.534545454545454,5.784313725490196,9.0625,150.0,250.45777668145317
2020-12-18 08:18:07,0.5,3.1230769230769235,3.0,1.7321867321867324,2.8461538461538463,70.96774193548387,2.534545454545454,5.784313725490196,9.0625,150.0,249.55051861693698
