Time,shippingservice,cartservice,paymentservice,currencyservice,checkoutservice,productcatalogservice,frontend,recommendationservice,adservice,emailservice,Total
2020-11-10 09:58:39,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,87.49999999999999,1.9378612547336829,75.0,9.80769230769231,2.0357142857142856,3.5,190.00576478977402
2020-11-10 09:58:40,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,87.49999999999999,2.171533686321323,75.0,9.80769230769231,2.0357142857142856,3.5,190.2394372213617
2020-11-10 09:58:41,0.4821428571428571,4.098039215686274,3.0,2.6405797101449275,87.49999999999999,2.171533686321323,75.0,9.80769230769231,2.0357142857142856,3.5,190.235702062702
2020-11-10 09:58:42,0.4821428571428571,4.098039215686274,3.0,2.6405797101449275,87.49999999999999,2.171533686321323,75.0,9.80769230769231,2.0357142857142856,3.5,190.235702062702
2020-11-10 09:58:43,0.4821428571428571,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.171533686321323,75.0,9.80769230769231,2.0357142857142856,3.5,190.75841597747188
2020-11-10 09:58:44,0.4821428571428571,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.171533686321323,75.0,9.80769230769231,2.0357142857142856,3.5,190.75841597747188
2020-11-10 09:58:45,0.4821428571428571,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.0357142857142856,3.5,190.90070342936195
2020-11-10 09:58:46,0.4821428571428571,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.0357142857142856,3.5,190.90070342936195
2020-11-10 09:58:47,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.0357142857142856,3.5,191.9785605722191
2020-11-10 09:58:48,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.0357142857142856,3.5,191.9785605722191
2020-11-10 09:58:49,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.223880597014925,3.5,192.16672688351971
2020-11-10 09:58:50,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.223880597014925,3.5,192.16672688351971
