Time,frontend,currencyservice,cartservice,adservice,emailservice,paymentservice,recommendationservice,checkoutservice,shippingservice,productcatalogservice,Total
2020-12-18 00:31:06,200.54769655736092,3.1099434114793856,8.154145077720207,3.193548387096774,3.585365853658536,2.878787878787879,58.3984375,336.53846153846155,2.312217194570136,1.8094766804241904,620.5280800795597
2020-12-18 00:31:07,200.54769655736092,3.1099434114793856,8.154145077720207,3.193548387096774,3.585365853658536,2.878787878787879,58.3984375,336.53846153846155,2.312217194570136,1.8094766804241904,620.5280800795597
2020-12-18 00:31:08,200.54769655736092,3.1099434114793856,8.154145077720207,3.193548387096774,3.585365853658536,2.878787878787879,58.3984375,336.53846153846155,2.312217194570136,1.8094766804241904,620.5280800795597
2020-12-18 00:31:09,189.43790100689148,3.2854609929078005,8.154145077720207,3.193548387096774,3.585365853658536,2.878787878787879,58.3984375,336.53846153846155,2.312217194570136,1.8094766804241904,609.5938021105185
2020-12-18 00:31:10,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,336.53846153846155,2.312217194570136,1.7249448491691326,526.5905277070079
2020-12-18 00:31:11,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,336.53846153846155,2.312217194570136,1.820250822134153,526.6858336799731
2020-12-18 00:31:12,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,206.578947368421,2.312217194570136,1.820250822134153,396.72631950993247
2020-12-18 00:31:13,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,206.578947368421,2.312217194570136,1.820250822134153,396.72631950993247
2020-12-18 00:31:14,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,206.578947368421,2.312217194570136,1.7818297024227832,396.68789839022116
2020-12-18 00:31:15,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,206.578947368421,2.312217194570136,1.7818297024227832,396.68789839022116
2020-12-18 00:31:16,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,2.878787878787879,17.265625,206.578947368421,2.312217194570136,1.7818297024227832,396.68789839022116
2020-12-18 00:31:17,148.03325515564146,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,3.0,17.265625,206.578947368421,2.312217194570136,1.6940199014043351,396.7213007104148
2020-12-18 00:31:18,132.97780772968008,3.2854609929078005,8.154145077720207,3.193548387096774,3.204081632653061,3.0,17.265625,206.578947368421,2.312217194570136,1.6940199014043351,381.66585328445336
2020-12-18 00:31:19,132.97780772968008,3.2854609929078005,7.6063829787234045,3.193548387096774,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,381.0256049325905
2020-12-18 00:31:20,132.97780772968008,3.2854609929078005,7.6063829787234045,2.8666666666666667,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,380.69872321216036
2020-12-18 00:31:21,132.97780772968008,3.2854609929078005,7.6063829787234045,2.8666666666666667,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,380.69872321216036
2020-12-18 00:31:22,132.97780772968008,3.2854609929078005,7.6063829787234045,2.8666666666666667,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,380.69872321216036
2020-12-18 00:31:23,132.97780772968008,3.2854609929078005,7.6063829787234045,2.8666666666666667,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,380.69872321216036
2020-12-18 00:31:24,132.63730288925066,3.505819158460161,7.6063829787234045,2.8666666666666667,3.204081632653061,3.0,17.265625,206.578947368421,2.219730941704036,1.6940199014043351,380.5785765372833
2020-12-18 00:31:25,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,206.578947368421,2.219730941704036,1.6110555741377706,394.6734845773986
2020-12-18 00:31:26,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,206.578947368421,2.219730941704036,1.4347116451343274,394.49714064839515
2020-12-18 00:31:27,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,175.0,2.219730941704036,1.4347116451343274,362.91819327997416
2020-12-18 00:31:28,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,175.0,2.219730941704036,1.4347116451343274,362.91819327997416
2020-12-18 00:31:29,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,175.0,2.219730941704036,1.4983950786577012,362.98187671349746
2020-12-18 00:31:30,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,175.0,2.219730941704036,1.4983950786577012,362.98187671349746
2020-12-18 00:31:31,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,3.0,16.951219512195124,175.0,2.219730941704036,1.4983950786577012,362.98187671349746
2020-12-18 00:31:32,147.1972987407268,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,2.45,16.951219512195124,175.0,2.219730941704036,1.4843081407379588,362.41778977557783
2020-12-18 00:31:33,152.70730431109914,3.505819158460161,7.6063829787234045,2.8666666666666667,3.1363636363636367,2.45,16.951219512195124,175.0,2.219730941704036,1.4843081407379588,367.9277953459501
2020-12-18 00:31:34,152.70730431109914,3.505819158460161,8.613636363636363,2.8666666666666667,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,368.7708733447147
2020-12-18 00:31:35,152.70730431109914,3.505819158460161,8.613636363636363,2.8938428874734607,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,368.7980495655214
2020-12-18 00:31:36,152.70730431109914,3.505819158460161,8.613636363636363,2.8938428874734607,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,368.7980495655214
2020-12-18 00:31:37,152.70730431109914,3.505819158460161,8.613636363636363,2.8938428874734607,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,368.7980495655214
2020-12-18 00:31:38,152.70730431109914,3.505819158460161,8.613636363636363,2.8938428874734607,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,368.7980495655214
2020-12-18 00:31:39,163.2332432572205,3.555606829718505,8.613636363636363,2.8938428874734607,3.1363636363636367,2.45,16.951219512195124,175.0,2.055555555555556,1.4843081407379588,379.37377618290105
2020-12-18 00:31:40,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,175.0,2.055555555555556,1.6287826683883666,421.19307627412064
2020-12-18 00:31:41,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,175.0,2.055555555555556,1.8095109429883816,421.3738045487206
2020-12-18 00:31:42,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,210.5263157894736,2.055555555555556,1.8095109429883816,456.90012033819426
2020-12-18 00:31:43,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,210.5263157894736,2.055555555555556,1.8095109429883816,456.90012033819426
2020-12-18 00:31:44,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,210.5263157894736,2.055555555555556,1.7989232839838494,456.88953267918976
2020-12-18 00:31:45,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,210.5263157894736,2.055555555555556,1.7989232839838494,456.88953267918976
2020-12-18 00:31:46,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.45,34.59302325581396,210.5263157894736,2.055555555555556,1.7989232839838494,456.88953267918976
2020-12-18 00:31:47,186.92894450300807,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,2.055555555555556,1.830737075350329,457.3501343493441
2020-12-18 00:31:48,197.98204180011814,3.555606829718505,8.613636363636363,2.8938428874734607,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,2.055555555555556,1.830737075350329,468.4032316464542
2020-12-18 00:31:49,197.98204180011814,3.555606829718505,9.721254355400696,2.8938428874734607,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,469.3701876996842
2020-12-18 00:31:50,197.98204180011814,3.555606829718505,9.721254355400696,2.639130434782609,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,469.1154752469934
2020-12-18 00:31:51,197.98204180011814,3.555606829718505,9.721254355400696,2.639130434782609,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,469.1154752469934
2020-12-18 00:31:52,197.98204180011814,3.555606829718505,9.721254355400696,2.639130434782609,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,469.1154752469934
2020-12-18 00:31:53,197.98204180011814,3.555606829718505,9.721254355400696,2.639130434782609,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,469.1154752469934
2020-12-18 00:31:54,201.6897460971563,3.367154318074564,9.721254355400696,2.639130434782609,3.4736842105263164,2.87878787878788,34.59302325581396,210.5263157894736,1.914893617021277,1.830737075350329,472.6347270323876
2020-12-18 00:31:55,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,210.5263157894736,1.914893617021277,1.7355427957973018,448.77709697431436
2020-12-18 00:31:56,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,210.5263157894736,1.914893617021277,1.5599580783824674,448.60151225689935
2020-12-18 00:31:57,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,162.5,1.914893617021277,1.5599580783824674,400.57519646742577
2020-12-18 00:31:58,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,162.5,1.914893617021277,1.5599580783824674,400.57519646742577
2020-12-18 00:31:59,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,162.5,1.914893617021277,1.5212593138835435,400.53649770292685
2020-12-18 00:32:00,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,162.5,1.914893617021277,1.5212593138835435,400.53649770292685
2020-12-18 00:32:01,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.87878787878788,38.567073170731696,162.5,1.914893617021277,1.5212593138835435,400.53649770292685
2020-12-18 00:32:02,174.30573249303245,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,1.914893617021277,1.5340735151222171,400.5371906920443
2020-12-18 00:32:03,197.25948374793418,3.367154318074564,9.721254355400696,2.639130434782609,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,1.914893617021277,1.5340735151222171,423.490941946946
2020-12-18 00:32:04,197.25948374793418,3.367154318074564,8.454987834549879,2.639130434782609,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,422.6738371086132
2020-12-18 00:32:05,197.25948374793418,3.367154318074564,8.454987834549879,3.151515151515152,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,423.1862218253457
2020-12-18 00:32:06,197.25948374793418,3.367154318074564,8.454987834549879,3.151515151515152,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,423.1862218253457
2020-12-18 00:32:07,197.25948374793418,3.367154318074564,8.454987834549879,3.151515151515152,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,423.1862218253457
2020-12-18 00:32:08,197.25948374793418,3.367154318074564,8.454987834549879,3.151515151515152,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,423.1862218253457
2020-12-18 00:32:09,190.51439010078758,4.1284501061571115,8.454987834549879,3.151515151515152,3.121212121212121,2.8666666666666663,38.567073170731696,162.5,2.3640552995391704,1.5340735151222171,417.2024239662817
2020-12-18 00:32:10,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,162.5,2.3640552995391704,1.6230291157203371,405.49594497412943
2020-12-18 00:32:11,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,162.5,2.3640552995391704,1.78281934212304,405.65573520053215
2020-12-18 00:32:12,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,286.76470588235287,2.3640552995391704,1.78281934212304,529.920441082885
2020-12-18 00:32:13,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,286.76470588235287,2.3640552995391704,1.78281934212304,529.920441082885
2020-12-18 00:32:14,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,286.76470588235287,2.3640552995391704,1.8375833164032875,529.9752050571652
2020-12-18 00:32:15,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,286.76470588235287,2.3640552995391704,1.8375833164032875,529.9752050571652
2020-12-18 00:32:16,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.8666666666666663,23.45794392523365,286.76470588235287,2.3640552995391704,1.8375833164032875,529.9752050571652
2020-12-18 00:32:17,193.86596354141412,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,2.3640552995391704,1.850360096025607,530.0778369092511
2020-12-18 00:32:18,170.27055188311797,4.1284501061571115,8.454987834549879,3.151515151515152,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,2.3640552995391704,1.850360096025607,506.4824252509552
2020-12-18 00:32:19,170.27055188311797,4.1284501061571115,8.09620596205962,3.151515151515152,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,505.61540203241407
2020-12-18 00:32:20,170.27055188311797,4.1284501061571115,8.09620596205962,2.7176938369781323,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,505.1815807178771
2020-12-18 00:32:21,170.27055188311797,4.1284501061571115,8.09620596205962,2.7176938369781323,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,505.1815807178771
2020-12-18 00:32:22,170.27055188311797,4.1284501061571115,8.09620596205962,2.7176938369781323,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,505.1815807178771
2020-12-18 00:32:23,170.27055188311797,4.1284501061571115,8.09620596205962,2.7176938369781323,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,505.1815807178771
2020-12-18 00:32:24,168.74136789331826,3.4865120681495507,8.09620596205962,2.7176938369781323,3.083333333333333,2.9565217391304346,23.45794392523365,286.76470588235287,1.855813953488372,1.850360096025607,503.0104586900698
2020-12-18 00:32:25,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,286.76470588235287,1.855813953488372,1.7928898464853222,499.363222701186
2020-12-18 00:32:26,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,286.76470588235287,1.855813953488372,1.6897506925207757,499.26008354722137
2020-12-18 00:32:27,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,146.875,1.855813953488372,1.6897506925207757,359.37037766486856
2020-12-18 00:32:28,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,146.875,1.855813953488372,1.6897506925207757,359.37037766486856
2020-12-18 00:32:29,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,146.875,1.855813953488372,1.5607911576497964,359.2414181299976
2020-12-18 00:32:30,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,146.875,1.855813953488372,1.5607911576497964,359.2414181299976
2020-12-18 00:32:31,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,2.9565217391304346,23.83254716981132,146.875,1.855813953488372,1.5607911576497964,359.2414181299976
2020-12-18 00:32:32,164.65520403760212,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,1.855813953488372,1.5716773070226338,359.3563886008461
2020-12-18 00:32:33,160.2659240297666,3.4865120681495507,8.09620596205962,2.7176938369781323,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,1.855813953488372,1.5716773070226338,354.9671085930105
2020-12-18 00:32:34,160.2659240297666,3.4865120681495507,8.03896103896104,2.7176938369781323,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,355.17785924023315
2020-12-18 00:32:35,160.2659240297666,3.4865120681495507,8.03896103896104,2.4509803921568625,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,354.9111457954119
2020-12-18 00:32:36,160.2659240297666,3.4865120681495507,8.03896103896104,2.4509803921568625,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,354.9111457954119
2020-12-18 00:32:37,160.2659240297666,3.4865120681495507,8.03896103896104,2.4509803921568625,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,354.9111457954119
2020-12-18 00:32:38,160.2659240297666,3.4865120681495507,8.03896103896104,2.4509803921568625,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,354.9111457954119
2020-12-18 00:32:39,150.2015552973447,2.904644471845458,8.03896103896104,2.4509803921568625,3.2051282051282053,3.060606060606061,23.83254716981132,146.875,2.1238095238095243,1.5716773070226338,344.26490946668576
2020-12-18 00:32:40,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,146.875,2.1238095238095243,1.5615276964571054,336.74879149346015
2020-12-18 00:32:41,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,146.875,2.1238095238095243,1.597561377896961,336.7848251749
2020-12-18 00:32:42,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,256.94444444444446,2.1238095238095243,1.597561377896961,446.8542696193445
2020-12-18 00:32:43,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,256.94444444444446,2.1238095238095243,1.597561377896961,446.8542696193445
2020-12-18 00:32:44,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,256.94444444444446,2.1238095238095243,1.651704595441272,446.90841283688883
2020-12-18 00:32:45,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,256.94444444444446,2.1238095238095243,1.651704595441272,446.90841283688883
2020-12-18 00:32:46,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,3.060606060606061,24.797297297297302,256.94444444444446,2.1238095238095243,1.651704595441272,446.90841283688883
2020-12-18 00:32:47,141.79310786946962,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,2.1238095238095243,1.5822753145899568,446.66409178114566
2020-12-18 00:32:48,149.02553266115913,2.904644471845458,8.03896103896104,2.4509803921568625,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,2.1238095238095243,1.5822753145899568,453.89651657283514
2020-12-18 00:32:49,149.02553266115913,2.904644471845458,8.81024096385542,2.4509803921568625,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,454.3099444207285
2020-12-18 00:32:50,149.02553266115913,2.904644471845458,8.81024096385542,1.814207650273224,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,453.6731716788448
2020-12-18 00:32:51,149.02553266115913,2.904644471845458,8.81024096385542,1.814207650273224,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,453.6731716788448
2020-12-18 00:32:52,149.02553266115913,2.904644471845458,8.81024096385542,1.814207650273224,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,453.6731716788448
2020-12-18 00:32:53,149.02553266115913,2.904644471845458,8.81024096385542,1.814207650273224,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,453.6731716788448
2020-12-18 00:32:54,155.84764478547027,2.8585209003215435,8.81024096385542,1.814207650273224,3.1428571428571432,2.885714285714286,24.797297297297302,256.94444444444446,1.7659574468085106,1.5822753145899568,460.4491602316321
2020-12-18 00:32:55,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,256.94444444444446,1.7659574468085106,1.6251112893605126,468.8000199848123
2020-12-18 00:32:56,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,256.94444444444446,1.7659574468085106,1.5561327207349134,468.73104141618666
2020-12-18 00:32:57,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,212.5,1.7659574468085106,1.5561327207349134,424.2865969717423
2020-12-18 00:32:58,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,212.5,1.7659574468085106,1.5561327207349134,424.2865969717423
2020-12-18 00:32:59,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,212.5,1.7659574468085106,1.574752406818433,424.3052166578258
2020-12-18 00:33:00,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,212.5,1.7659574468085106,1.574752406818433,424.3052166578258
2020-12-18 00:33:01,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.885714285714286,38.02083333333333,212.5,1.7659574468085106,1.574752406818433,424.3052166578258
2020-12-18 00:33:02,150.70461930033062,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.7659574468085106,1.607917755768424,424.39552486391864
2020-12-18 00:33:03,152.1257693246913,2.8585209003215435,8.81024096385542,1.814207650273224,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.7659574468085106,1.607917755768424,425.8166748882792
2020-12-18 00:33:04,152.1257693246913,2.8585209003215435,8.908554572271386,1.814207650273224,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,426.1023989255344
2020-12-18 00:33:05,152.1257693246913,2.8585209003215435,8.908554572271386,2.938189845474614,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,427.22638112073577
2020-12-18 00:33:06,152.1257693246913,2.8585209003215435,8.908554572271386,2.938189845474614,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,427.22638112073577
2020-12-18 00:33:07,152.1257693246913,2.8585209003215435,8.908554572271386,2.938189845474614,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,427.22638112073577
2020-12-18 00:33:08,152.1257693246913,2.8585209003215435,8.908554572271386,2.938189845474614,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,427.22638112073577
2020-12-18 00:33:09,157.20750004246372,3.3121387283237,8.908554572271386,2.938189845474614,3.3703703703703702,2.9428571428571435,38.02083333333333,212.5,1.953367875647669,1.607917755768424,432.7617296665104
2020-12-18 00:33:10,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,212.5,1.953367875647669,1.5775436611069873,425.9173098390572
2020-12-18 00:33:11,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,212.5,1.953367875647669,1.6708718622450769,426.0106380401954
2020-12-18 00:33:12,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,198.4375,1.953367875647669,1.6708718622450769,411.9481380401954
2020-12-18 00:33:13,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,198.4375,1.953367875647669,1.6708718622450769,411.9481380401954
2020-12-18 00:33:14,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,198.4375,1.953367875647669,1.663600620132465,411.9408667980828
2020-12-18 00:33:15,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,198.4375,1.953367875647669,1.663600620132465,411.9408667980828
2020-12-18 00:33:16,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.9428571428571435,16.860986547085204,198.4375,1.953367875647669,1.663600620132465,411.9408667980828
2020-12-18 00:33:17,171.78730782992702,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,1.953367875647669,1.6441965337422957,411.8406745343528
2020-12-18 00:33:18,163.32658552648266,3.3121387283237,8.908554572271386,2.938189845474614,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,1.953367875647669,1.6441965337422957,403.3799522309084
2020-12-18 00:33:19,163.32658552648266,3.3121387283237,8.566576086956523,2.938189845474614,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,2.052132701421801,1.6441965337422957,403.13673857136763
2020-12-18 00:33:20,163.32658552648266,3.3121387283237,8.566576086956523,2.7047817047817047,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,2.052132701421801,1.6441965337422957,402.90333043067466
2020-12-18 00:33:21,163.32658552648266,3.3121387283237,8.566576086956523,2.7047817047817047,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,2.052132701421801,1.6441965337422957,402.90333043067466
2020-12-18 00:33:22,163.32658552648266,3.3121387283237,8.566576086956523,2.7047817047817047,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,2.052132701421801,1.6441965337422957,402.90333043067466
2020-12-18 00:33:23,163.32658552648266,3.3121387283237,8.566576086956523,2.7047817047817047,3.136363636363636,2.862068965517242,16.860986547085204,198.4375,2.052132701421801,1.6441965337422957,402.90333043067466
