Time,currencyservice,emailservice,checkoutservice,frontend,adservice,recommendationservice,productcatalogservice,paymentservice,cartservice,shippingservice,Total
2020-12-11 12:06:31,2.919759532039425,3.1304347826086962,103.26086956521738,167.4769477644796,2.3027888446215137,8.64509479651197,1.5392156862745092,2.5,7.886710239651418,1.5096153846153857,301.1714365960198
2020-12-11 12:06:32,2.919759532039425,3.1304347826086962,103.26086956521738,166.42666036624354,2.3027888446215137,8.64509479651197,1.5392156862745092,2.5,7.886710239651418,1.5096153846153857,300.12114919778384
2020-12-11 12:06:33,2.919759532039425,3.1304347826086962,103.26086956521738,163.54256213538375,2.3027888446215137,8.64509479651197,1.5392156862745092,2.5,7.886710239651418,1.5096153846153857,297.237050966924
2020-12-11 12:06:34,2.919759532039425,3.1304347826086962,103.26086956521738,163.01478248899159,2.3027888446215137,8.64509479651197,1.5392156862745092,2.5,7.886710239651418,1.827586206896552,297.02724214281307
2020-12-11 12:06:35,2.919759532039425,3.1304347826086962,103.26086956521738,163.01478248899159,2.3027888446215137,8.64509479651197,1.5531686358754024,2.6,7.011952191235057,1.827586206896552,296.2664370439977
2020-12-11 12:06:36,2.919759532039425,3.1304347826086962,103.26086956521738,162.6832501345631,2.3027888446215137,8.64509479651197,1.7764406364591872,2.6,7.011952191235057,1.827586206896552,296.1581766901529
2020-12-11 12:06:37,2.9275424852712795,3.1304347826086962,103.26086956521738,161.06163860741466,2.3027888446215137,8.64509479651197,1.7764406364591872,2.6,7.011952191235057,1.827586206896552,294.5443481162364
2020-12-11 12:06:38,2.9828877545963635,3.07843137254902,103.26086956521738,139.74331631135448,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,273.20649168625664
2020-12-11 12:06:39,2.9828877545963635,3.07843137254902,103.26086956521738,141.59484488663063,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,275.0580202615328
2020-12-11 12:06:40,2.9828877545963635,3.07843137254902,103.26086956521738,141.81055404209212,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,275.27372941699434
2020-12-11 12:06:41,2.9828877545963635,3.07843137254902,103.26086956521738,142.09538807603556,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,275.5585634509377
2020-12-11 12:06:42,2.9828877545963635,3.07843137254902,103.26086956521738,142.09538807603556,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,275.5585634509377
2020-12-11 12:06:43,2.9828877545963635,3.07843137254902,103.26086956521738,142.8585911906785,2.3027888446215137,8.64509479651197,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,276.3217665655807
2020-12-11 12:06:44,2.9828877545963635,3.07843137254902,103.26086956521738,142.8585911906785,2.9584199584199578,9.155844155844157,1.7535646432743093,2.6,7.011952191235057,1.827586206896552,277.4881470387113
2020-12-11 12:06:45,2.9828877545963635,3.07843137254902,103.26086956521738,142.5575994166357,2.9584199584199578,9.962462462462463,1.8830293304919488,2.6,7.011952191235057,1.827586206896552,278.1232382585044
2020-12-11 12:06:46,2.9829541351425144,3.07843137254902,135.5263157894737,143.6292226679798,2.9584199584199578,9.962462462462463,1.8830293304919488,2.6,7.011952191235057,1.827586206896552,311.460374114651
2020-12-11 12:06:47,2.9829541351425144,3.07843137254902,135.5263157894737,145.8108123046707,2.9584199584199578,9.962462462462463,1.8830293304919488,2.6,7.011952191235057,1.827586206896552,313.64196375134185
2020-12-11 12:06:48,2.9829541351425144,3.07843137254902,135.5263157894737,149.93440272690918,2.9584199584199578,9.962462462462463,1.8830293304919488,2.6,7.011952191235057,1.827586206896552,317.76555417358037
2020-12-11 12:06:49,2.9829541351425144,3.07843137254902,135.5263157894737,150.71826808233598,2.9584199584199578,9.962462462462463,1.8830293304919488,2.6,7.011952191235057,1.2747252747252749,317.99655859683594
2020-12-11 12:06:50,2.9829541351425144,3.07843137254902,135.5263157894737,150.71826808233598,2.9584199584199578,9.962462462462463,1.822881091711074,2.4838709677419355,7.7622377622377625,1.2747252747252749,318.5705668967997
2020-12-11 12:06:51,2.9829541351425144,3.07843137254902,135.5263157894737,151.7583323732334,2.9584199584199578,9.962462462462463,1.7103175555151644,2.4838709677419355,7.7622377622377625,1.2747252747252749,319.4980676515012
2020-12-11 12:06:52,2.9541318999465798,3.07843137254902,135.5263157894737,152.55805709146833,2.9584199584199578,9.962462462462463,1.7103175555151644,2.4838709677419355,7.7622377622377625,1.2747252747252749,320.26897013454015
2020-12-11 12:06:53,2.9241829665227996,3.0952380952380962,135.5263157894737,142.1054214278129,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,309.7561131037453
2020-12-11 12:06:54,2.9241829665227996,3.0952380952380962,135.5263157894737,141.34543757299303,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,308.99612924892534
2020-12-11 12:06:55,2.9241829665227996,3.0952380952380962,135.5263157894737,142.0042027748189,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,309.65489445075127
2020-12-11 12:06:56,2.9241829665227996,3.0952380952380962,135.5263157894737,140.2253788735157,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,307.87607054944806
2020-12-11 12:06:57,2.9241829665227996,3.0952380952380962,135.5263157894737,140.2253788735157,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,307.87607054944806
2020-12-11 12:06:58,2.9241829665227996,3.0952380952380962,135.5263157894737,140.1798384895167,2.9584199584199578,9.962462462462463,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,307.8305301654492
2020-12-11 12:06:59,2.9241829665227996,3.0952380952380962,135.5263157894737,140.1798384895167,2.528942115768463,9.561781609195403,1.6632383991103912,2.4838709677419355,7.7622377622377625,1.2747252747252749,307.00037146953065
2020-12-11 12:07:00,2.9241829665227996,3.0952380952380962,135.5263157894737,139.56740943473113,2.528942115768463,9.216101694915253,1.5119539523329784,2.4838709677419355,7.7622377622377625,1.2747252747252749,305.89097805368743
2020-12-11 12:07:01,2.8621009579487806,3.0952380952380962,110.22727272727272,139.19946085455234,2.528942115768463,9.216101694915253,1.5119539523329784,2.4838709677419355,7.7622377622377625,1.2747252747252749,280.1619044027336
2020-12-11 12:07:02,2.8621009579487806,3.0952380952380962,110.22727272727272,137.96967065660806,2.528942115768463,9.216101694915253,1.5119539523329784,2.4838709677419355,7.7622377622377625,1.2747252747252749,278.9321142047893
2020-12-11 12:07:03,2.8621009579487806,3.0952380952380962,110.22727272727272,135.94812575857287,2.528942115768463,9.216101694915253,1.5119539523329784,2.4838709677419355,7.7622377622377625,1.2747252747252749,276.91056930675416
2020-12-11 12:07:04,2.8621009579487806,3.0952380952380962,110.22727272727272,134.03135204955444,2.528942115768463,9.216101694915253,1.5119539523329784,2.4838709677419355,7.7622377622377625,0.4975124378109453,274.21658276082144
2020-12-11 12:07:05,2.8621009579487806,3.0952380952380962,110.22727272727272,134.03135204955444,2.528942115768463,9.216101694915253,1.4925004319933788,2.2972972972972974,7.117903930131005,0.4975124378109453,273.3662217379304
2020-12-11 12:07:06,2.8621009579487806,3.0952380952380962,110.22727272727272,133.58822133247565,2.528942115768463,9.216101694915253,1.4004382896896508,2.2972972972972974,7.117903930131005,0.4975124378109453,272.83102887854784
2020-12-11 12:07:07,2.752471636305472,3.0952380952380962,110.22727272727272,131.17854588523932,2.528942115768463,9.216101694915253,1.4004382896896508,2.2972972972972974,7.117903930131005,0.4975124378109453,270.3117241096682
2020-12-11 12:07:08,2.8133614820407384,3.208333333333333,110.22727272727272,126.53538198324871,2.528942115768463,9.216101694915253,1.3436302823735458,2.2972972972972974,7.117903930131005,0.4975124378109453,265.785737284192
2020-12-11 12:07:09,2.8133614820407384,3.208333333333333,110.22727272727272,124.88229308479832,2.528942115768463,9.216101694915253,1.3436302823735458,2.2972972972972974,7.117903930131005,0.4975124378109453,264.13264838574156
2020-12-11 12:07:10,2.8133614820407384,3.208333333333333,110.22727272727272,123.02414832229755,2.528942115768463,9.216101694915253,1.3436302823735458,2.2972972972972974,7.117903930131005,0.4975124378109453,262.27450362324083
