Time,emailservice,adservice,shippingservice,frontend,currencyservice,checkoutservice,cartservice,recommendationservice,paymentservice,productcatalogservice,Total
2020-11-28 19:45:51,3.1860465116279064,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,208.6206896551724,22.754777070063696,27.92558107018162,3.5128205128205123,8.686842105263159,3120.4721791477505
2020-11-28 19:45:52,3.1860465116279064,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,654.7619047619047,22.754777070063696,28.171922041471824,3.5128205128205123,8.686842105263159,3566.8597352257725
2020-11-28 19:45:53,3.8181818181818175,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3564.823305070469
2020-11-28 19:45:54,3.8181818181818175,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3564.823305070469
2020-11-28 19:45:55,3.8181818181818175,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3564.823305070469
2020-11-28 19:45:56,3.8181818181818175,5.0638297872340425,3.4408602150537635,2821.4285714285716,15.852160791761925,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3564.823305070469
2020-11-28 19:45:57,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.533542512748339,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3563.0899135329228
2020-11-28 19:45:58,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3562.892654206016
2020-11-28 19:45:59,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3562.892654206016
2020-11-28 19:46:00,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3562.892654206016
2020-11-28 19:46:01,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3562.892654206016
2020-11-28 19:46:02,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,25.953401410601067,3.5128205128205123,8.236797274275979,3562.892654206016
2020-11-28 19:46:03,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,28.37135959592327,3.5128205128205123,8.236797274275979,3565.310612391337
2020-11-28 19:46:04,3.8181818181818175,5.0638297872340425,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,22.754777070063696,28.17458942279255,2.9487179487179485,8.236797274275979,3564.5497396541045
2020-11-28 19:46:05,3.8181818181818175,5.281862745098039,3.026086956521739,2821.4285714285716,14.336283185840712,654.7619047619047,19.05357142857143,28.17458942279255,2.9487179487179485,7.191235059760956,3560.0210047559613
2020-11-28 19:46:06,3.8181818181818175,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,654.7619047619047,19.05357142857143,28.17458942279255,2.9487179487179485,7.191235059760956,3072.584330560592
2020-11-28 19:46:07,3.8181818181818175,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,199.0,19.05357142857143,26.757767234263067,2.9487179487179485,7.191235059760956,2615.405603610157
2020-11-28 19:46:08,3.2325581395348837,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.620919881305637,2614.956060156741
2020-11-28 19:46:09,3.2325581395348837,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.620919881305637,2614.956060156741
2020-11-28 19:46:10,3.2325581395348837,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2615.1931120211466
2020-11-28 19:46:11,3.2325581395348837,5.281862745098039,3.026086956521739,2333.991897233202,14.336283185840712,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2615.1931120211466
2020-11-28 19:46:12,3.2325581395348837,5.281862745098039,2.8984375000000004,2333.991897233202,17.095238095238088,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2617.824417474022
2020-11-28 19:46:13,3.2325581395348837,5.281862745098039,2.8984375000000004,2333.991897233202,17.601870195576307,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2618.3310495743603
2020-11-28 19:46:14,3.2325581395348837,5.281862745098039,2.8984375000000004,2333.991897233202,17.601870195576307,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2618.3310495743603
2020-11-28 19:46:15,3.2325581395348837,5.281862745098039,2.8984375000000004,2333.991897233202,17.601870195576307,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2618.3310495743603
2020-11-28 19:46:16,3.2325581395348837,5.281862745098039,2.8984375000000004,2333.991897233202,17.601870195576307,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2618.3310495743603
2020-11-28 19:46:17,3.2325581395348837,5.281862745098039,2.8984375000000004,2328.0626482213447,17.601870195576307,199.0,19.05357142857143,27.464162637948547,2.9487179487179485,6.857971745711403,2612.4018005625026
2020-11-28 19:46:18,3.2325581395348837,5.281862745098039,2.8984375000000004,2328.0626482213447,17.601870195576307,199.0,19.05357142857143,26.92316568428825,2.9487179487179485,6.857971745711403,2611.8608036088417
2020-11-28 19:46:19,3.2325581395348837,5.281862745098039,2.8984375000000004,2328.0626482213447,17.601870195576307,199.0,19.05357142857143,26.420558644771123,2.7931034482758617,6.857971745711403,2611.202582068883
2020-11-28 19:46:20,3.2325581395348837,5.5240174672489095,2.8984375000000004,2328.0626482213447,17.601870195576307,199.0,18.251417769376182,26.420558644771123,2.7931034482758617,7.375753012048192,2611.160364398176
2020-11-28 19:46:21,3.2325581395348837,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,199.0,18.251417769376182,26.420558644771123,2.7931034482758617,7.375753012048192,3405.684588763704
2020-11-28 19:46:22,3.2325581395348837,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,189.0625,18.251417769376182,26.885017771892766,2.7931034482758617,7.375753012048192,3396.211547890826
2020-11-28 19:46:23,3.358974358974359,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.10693641618497,3398.7629762389643
2020-11-28 19:46:24,3.358974358974359,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.10693641618497,3398.7629762389643
2020-11-28 19:46:25,3.358974358974359,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3398.899321698137
2020-11-28 19:46:26,3.358974358974359,5.5240174672489095,2.8984375000000004,3122.586872586873,17.601870195576307,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3398.899321698137
2020-11-28 19:46:27,3.358974358974359,5.5240174672489095,2.8189300411522638,3122.586872586873,17.265911654090807,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3398.4838556978034
2020-11-28 19:46:28,3.358974358974359,5.5240174672489095,2.8189300411522638,3122.586872586873,16.000069001594113,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3397.218013045306
2020-11-28 19:46:29,3.358974358974359,5.5240174672489095,2.8189300411522638,3122.586872586873,16.000069001594113,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3397.218013045306
2020-11-28 19:46:30,3.358974358974359,5.5240174672489095,2.8189300411522638,3122.586872586873,16.000069001594113,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3397.218013045306
2020-11-28 19:46:31,3.358974358974359,5.5240174672489095,2.8189300411522638,3122.586872586873,16.000069001594113,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3397.218013045306
2020-11-28 19:46:32,3.358974358974359,5.5240174672489095,2.8189300411522638,3124.1956241956236,16.000069001594113,189.0625,18.251417769376182,28.57884649645513,2.7931034482758617,8.243281875357347,3398.826764654058
2020-11-28 19:46:33,3.358974358974359,5.5240174672489095,2.8189300411522638,3124.1956241956236,16.000069001594113,189.0625,18.251417769376182,29.717898832684828,2.7931034482758617,8.243281875357347,3399.965816990288
2020-11-28 19:46:34,3.358974358974359,5.5240174672489095,2.8189300411522638,3124.1956241956236,16.000069001594113,189.0625,18.251417769376182,30.725190839694662,2.85,8.243281875357347,3401.0300055490216
2020-11-28 19:46:35,3.358974358974359,6.459731543624162,2.8189300411522638,3124.1956241956236,16.000069001594113,189.0625,16.246268656716413,30.725190839694662,2.85,8.417943805874842,3400.135232443255
2020-11-28 19:46:36,3.358974358974359,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,189.0625,16.246268656716413,30.725190839694662,2.85,8.417943805874842,2644.6171374305104
2020-11-28 19:46:37,3.358974358974359,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,172.32142857142856,16.246268656716413,30.054543918845763,2.85,8.417943805874842,2627.20541908109
2020-11-28 19:46:38,3.2727272727272725,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.748297389330306,2625.520714216671
2020-11-28 19:46:39,3.2727272727272725,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.748297389330306,2625.520714216671
2020-11-28 19:46:40,3.2727272727272725,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.637795878393
2020-11-28 19:46:41,3.2727272727272725,6.459731543624162,2.8189300411522638,2368.6775291828794,16.000069001594113,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.637795878393
2020-11-28 19:46:42,3.2727272727272725,6.459731543624162,3.0506329113924053,2368.6775291828794,14.449545587316813,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2624.3189753343563
2020-11-28 19:46:43,3.2727272727272725,6.459731543624162,3.0506329113924053,2368.6775291828794,15.339176295826896,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.208606042866
2020-11-28 19:46:44,3.2727272727272725,6.459731543624162,3.0506329113924053,2368.6775291828794,15.339176295826896,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.208606042866
2020-11-28 19:46:45,3.2727272727272725,6.459731543624162,3.0506329113924053,2368.6775291828794,15.339176295826896,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.208606042866
2020-11-28 19:46:46,3.2727272727272725,6.459731543624162,3.0506329113924053,2368.6775291828794,15.339176295826896,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2625.208606042866
2020-11-28 19:46:47,3.2727272727272725,6.459731543624162,3.0506329113924053,2370.1365758754864,15.339176295826896,172.32142857142856,16.246268656716413,29.125732557218658,2.85,7.865379051052662,2626.667652735473
2020-11-28 19:46:48,3.2727272727272725,6.459731543624162,3.0506329113924053,2370.1365758754864,15.339176295826896,172.32142857142856,16.246268656716413,27.804799044869352,2.85,7.865379051052662,2625.346719223124
2020-11-28 19:46:49,3.2727272727272725,6.459731543624162,3.0506329113924053,2370.1365758754864,15.339176295826896,172.32142857142856,16.246268656716413,26.53240153376535,2.9333333333333336,7.865379051052662,2624.1576550453533
2020-11-28 19:46:50,3.2727272727272725,5.335820895522389,3.0506329113924053,2370.1365758754864,15.339176295826896,172.32142857142856,15.972477064220186,26.53240153376535,2.9333333333333336,7.386877571726648,2622.281451325429
2020-11-28 19:46:51,3.2727272727272725,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,172.32142857142856,15.972477064220186,26.53240153376535,2.9333333333333336,7.386877571726648,3268.5537128587807
2020-11-28 19:46:52,3.2727272727272725,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,200.0,15.972477064220186,26.41164926268092,2.9333333333333336,7.386877571726648,3296.1115320162676
2020-11-28 19:46:53,3.3829787234042548,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.446701412494985,3297.789174065713
