Time,productcatalogservice,adservice,cartservice,checkoutservice,emailservice,paymentservice,recommendationservice,frontend,currencyservice,shippingservice,Total
2020-12-14 15:16:51,3.1876733175854324,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,21.416335183704994,1870.9726507713885,7.413459769707237,2.775401069518717,2123.6117737388035
2020-12-14 15:16:52,3.1586583634520093,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,20.68622270843446,1870.9726507713885,7.413459769707237,2.775401069518717,2122.8526463094
2020-12-14 15:16:53,3.1270753701759224,3.9803921568627456,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,20.68622270843446,1870.9726507713885,7.413459769707237,2.4972677595628414,2122.0862851259935
2020-12-14 15:16:54,3.1049481540958728,3.9803921568627456,18.465346534653467,189.2857142857143,3.6428571428571432,2.4,21.197468163974985,1870.9726507713885,7.413459769707237,2.4972677595628414,2122.9601047388173
2020-12-14 15:16:55,3.1190911648987045,3.9803921568627456,18.465346534653467,189.2857142857143,3.6428571428571432,2.4,21.197468163974985,1870.9726507713885,7.391799192102831,2.4972677595628414,2122.952587172016
2020-12-14 15:16:56,3.1190911648987045,3.9803921568627456,18.465346534653467,189.2857142857143,3.6428571428571432,2.4,21.197468163974985,1870.9726507713885,7.391799192102831,2.4972677595628414,2122.952587172016
2020-12-14 15:16:57,3.1122747800668864,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.701571555324875,1870.9726507713885,7.391799192102831,2.4972677595628414,2173.516694455031
2020-12-14 15:16:58,3.1122747800668864,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.701571555324875,1743.0394431554525,7.391799192102831,2.4972677595628414,2045.5834868390948
2020-12-14 15:16:59,3.1595221211021154,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.701571555324875,1743.0394431554525,7.391799192102831,2.4972677595628414,2045.63073418013
2020-12-14 15:17:00,3.1631986678379667,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.701571555324875,1743.0394431554525,7.391799192102831,2.4972677595628414,2045.6344107268665
2020-12-14 15:17:01,3.1631986678379667,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.701571555324875,1743.0394431554525,7.485504865399684,2.4972677595628414,2045.728116400163
2020-12-14 15:17:02,3.1724987728274807,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.4,21.368121724686212,1743.0394431554525,7.485504865399684,2.4972677595628414,2045.4039666745136
2020-12-14 15:17:03,3.1724987728274807,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.6666666666666665,21.368121724686212,1743.0394431554525,7.485504865399684,2.4972677595628414,2045.6706333411807
2020-12-14 15:17:04,3.1724987728274807,3.9803921568627456,18.465346534653467,239.28571428571428,3.70967741935484,2.6666666666666665,21.368121724686212,1743.0394431554525,7.485504865399684,2.4972677595628414,2045.6706333411807
