Time,currencyservice,emailservice,recommendationservice,productcatalogservice,frontend,shippingservice,cartservice,checkoutservice,adservice,paymentservice,Total
2020-12-15 15:20:43,3.9438366156090447,3.2285714285714286,9.789854369304294,1.3910981393651949,129.8672777843993,2.09375,8.323782234957019,220.0,2.62059620596206,3.2222222222222223,384.48098900039054
2020-12-15 15:20:44,4.14646110721794,3.2285714285714286,9.789854369304294,1.3910981393651949,129.8672777843993,2.09375,8.323782234957019,220.0,2.62059620596206,3.2222222222222223,384.6836134919994
2020-12-15 15:20:45,4.14646110721794,3.2285714285714286,9.789854369304294,1.3910981393651949,129.8672777843993,2.09375,8.258620689655173,220.0,2.62059620596206,3.2222222222222223,384.61845194669763
2020-12-15 15:20:46,4.14646110721794,3.216216216216216,9.712365470845405,1.3910981393651949,130.6923074082539,2.09375,8.258620689655173,220.0,2.62059620596206,3.2222222222222223,385.35363745973814
2020-12-15 15:20:47,4.14646110721794,3.216216216216216,9.712365470845405,1.3910981393651949,130.6923074082539,2.09375,8.258620689655173,220.0,2.62059620596206,3.2222222222222223,385.35363745973814
2020-12-15 15:20:48,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,130.6923074082539,2.09375,8.258620689655173,220.0,2.62059620596206,3.2222222222222223,385.22742960250457
2020-12-15 15:20:49,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,130.6923074082539,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,456.8940962691712
2020-12-15 15:20:50,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,130.6923074082539,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,456.8940962691712
2020-12-15 15:20:51,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,130.6923074082539,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,456.8940962691712
2020-12-15 15:20:52,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,130.6923074082539,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,456.8940962691712
2020-12-15 15:20:53,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,132.59868428384414,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,458.80047314476144
2020-12-15 15:20:54,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,123.42247416380268,2.09375,8.258620689655173,291.66666666666663,2.62059620596206,3.2222222222222223,449.62426302472
2020-12-15 15:20:55,4.14646110721794,3.216216216216216,9.712365470845405,1.264890282131662,123.42247416380268,2.09375,8.258620689655173,291.66666666666663,2.660574412532637,3.2222222222222223,449.6642412312906
2020-12-15 15:20:56,4.14646110721794,3.216216216216216,9.128483045995292,1.160483870967742,120.20095751449928,2.09375,8.258620689655173,291.66666666666663,2.660574412532637,3.2222222222222223,445.7544357459732
2020-12-15 15:20:57,4.14646110721794,3.216216216216216,9.128483045995292,1.160483870967742,120.20095751449928,2.09375,8.258620689655173,291.66666666666663,2.660574412532637,3.2222222222222223,445.7544357459732
2020-12-15 15:20:58,4.14646110721794,3.216216216216216,9.128483045995292,1.160483870967742,125.30374798972052,2.2178770949720668,8.258620689655173,291.66666666666663,2.660574412532637,2.5555555555555562,450.31468664949983
2020-12-15 15:20:59,3.835579514824798,3.216216216216216,9.128483045995292,1.160483870967742,125.30374798972052,2.2178770949720668,8.258620689655173,291.66666666666663,2.660574412532637,2.5555555555555562,450.0038050571066
2020-12-15 15:21:00,3.835579514824798,3.216216216216216,9.128483045995292,1.160483870967742,125.30374798972052,2.2178770949720668,7.499999999999999,291.66666666666663,2.660574412532637,2.5555555555555562,449.2451843674514
2020-12-15 15:21:01,3.835579514824798,3.2424242424242427,9.32819383259912,1.160483870967742,127.89045362220722,2.2178770949720668,7.499999999999999,291.66666666666663,2.660574412532637,2.5555555555555562,452.05780881275
2020-12-15 15:21:02,3.835579514824798,3.2424242424242427,9.32819383259912,1.160483870967742,127.89045362220722,2.2178770949720668,7.499999999999999,291.66666666666663,2.660574412532637,2.5555555555555562,452.05780881275
2020-12-15 15:21:03,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,127.89045362220722,2.2178770949720668,7.499999999999999,291.66666666666663,2.660574412532637,2.5555555555555562,452.2205640073465
2020-12-15 15:21:04,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,127.89045362220722,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,350.5538973406798
2020-12-15 15:21:05,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,127.89045362220722,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,350.5538973406798
2020-12-15 15:21:06,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,127.89045362220722,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,350.5538973406798
2020-12-15 15:21:07,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,127.89045362220722,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,350.5538973406798
2020-12-15 15:21:08,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,119.89305350881651,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,342.5564972272891
2020-12-15 15:21:09,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,122.63698117583564,2.2178770949720668,7.499999999999999,190.0,2.660574412532637,2.5555555555555562,345.30042489430826
2020-12-15 15:21:10,3.835579514824798,3.2424242424242427,9.32819383259912,1.323239065564186,122.63698117583564,2.2178770949720668,7.499999999999999,190.0,2.6180371352785152,2.5555555555555562,345.2578876170542
2020-12-15 15:21:11,3.835579514824798,3.2424242424242427,9.388888888888891,1.207388986930768,121.12321896585009,2.2178770949720668,7.499999999999999,190.0,2.6180371352785152,2.5555555555555562,343.68897038472494
2020-12-15 15:21:12,3.835579514824798,3.2424242424242427,9.388888888888891,1.207388986930768,121.12321896585009,2.2178770949720668,7.499999999999999,190.0,2.6180371352785152,2.5555555555555562,343.68897038472494
2020-12-15 15:21:13,3.835579514824798,3.2424242424242427,9.388888888888891,1.207388986930768,106.40246597450351,2.3149171270718227,7.499999999999999,190.0,2.6180371352785152,2.666666666666667,329.17636853658934
2020-12-15 15:21:14,3.4418453541260563,3.2424242424242427,9.388888888888891,1.207388986930768,106.40246597450351,2.3149171270718227,7.499999999999999,190.0,2.6180371352785152,2.666666666666667,328.7826343758905
2020-12-15 15:21:15,3.4418453541260563,3.2424242424242427,9.388888888888891,1.207388986930768,106.40246597450351,2.3149171270718227,7.720070422535211,190.0,2.6180371352785152,2.666666666666667,329.00270479842567
2020-12-15 15:21:16,3.4418453541260563,3.117647058823529,9.086543916612444,1.207388986930768,107.04421468569988,2.3149171270718227,7.720070422535211,190.0,2.6180371352785152,2.666666666666667,329.2173313537449
2020-12-15 15:21:17,3.4418453541260563,3.117647058823529,9.086543916612444,1.207388986930768,107.04421468569988,2.3149171270718227,7.720070422535211,190.0,2.6180371352785152,2.666666666666667,329.2173313537449
2020-12-15 15:21:18,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,107.04421468569988,2.3149171270718227,7.720070422535211,190.0,2.6180371352785152,2.666666666666667,328.50564478146265
2020-12-15 15:21:19,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,107.04421468569988,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,340.77837205419
2020-12-15 15:21:20,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,107.04421468569988,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,340.77837205419
2020-12-15 15:21:21,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,107.04421468569988,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,340.77837205419
2020-12-15 15:21:22,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,107.04421468569988,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,340.77837205419
2020-12-15 15:21:23,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,106.5513197152208,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,340.2854770837109
2020-12-15 15:21:24,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,113.75687295058859,2.3149171270718227,7.720070422535211,202.2727272727273,2.6180371352785152,2.666666666666667,347.4910303190786
2020-12-15 15:21:25,3.4418453541260563,3.117647058823529,9.086543916612444,0.495702414648465,113.75687295058859,2.3149171270718227,7.720070422535211,202.2727272727273,2.518134715025907,2.666666666666667,347.39112789882597
2020-12-15 15:21:26,3.4418453541260563,3.117647058823529,9.6356660644129,1.1862499458458309,115.94785343520478,2.3149171270718227,7.720070422535211,202.2727272727273,2.518134715025907,2.666666666666667,350.82177806243993
2020-12-15 15:21:27,3.4418453541260563,3.117647058823529,9.6356660644129,1.1862499458458309,115.94785343520478,2.3149171270718227,7.720070422535211,202.2727272727273,2.518134715025907,2.666666666666667,350.82177806243993
2020-12-15 15:21:28,3.4418453541260563,3.117647058823529,9.6356660644129,1.1862499458458309,122.54583788988519,2.4525139664804474,7.720070422535211,202.2727272727273,2.518134715025907,3.272727272727272,358.16341996258967
2020-12-15 15:21:29,3.9911373707533233,3.117647058823529,9.6356660644129,1.1862499458458309,122.54583788988519,2.4525139664804474,7.720070422535211,202.2727272727273,2.518134715025907,3.272727272727272,358.71271197921686
2020-12-15 15:21:30,3.9911373707533233,3.117647058823529,9.6356660644129,1.1862499458458309,122.54583788988519,2.4525139664804474,7.224025974025973,202.2727272727273,2.518134715025907,3.272727272727272,358.21666753070764
2020-12-15 15:21:31,3.9911373707533233,3.4285714285714284,9.730862163834026,1.1862499458458309,132.25025251953122,2.4525139664804474,7.224025974025973,202.2727272727273,2.518134715025907,3.272727272727272,368.3272026295226
2020-12-15 15:21:32,3.9911373707533233,3.4285714285714284,9.730862163834026,1.1862499458458309,132.25025251953122,2.4525139664804474,7.224025974025973,202.2727272727273,2.518134715025907,3.272727272727272,368.3272026295226
2020-12-15 15:21:33,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,132.25025251953122,2.4525139664804474,7.224025974025973,202.2727272727273,2.518134715025907,3.272727272727272,368.4732133433711
2020-12-15 15:21:34,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,132.25025251953122,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,326.2004860706438
2020-12-15 15:21:35,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,132.25025251953122,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,326.2004860706438
2020-12-15 15:21:36,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,132.25025251953122,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,326.2004860706438
2020-12-15 15:21:37,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,132.25025251953122,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,326.2004860706438
2020-12-15 15:21:38,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,126.20097577502656,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,320.15120932613917
2020-12-15 15:21:39,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,123.24246104539264,2.4525139664804474,7.224025974025973,160.0,2.518134715025907,3.272727272727272,317.19269459650525
2020-12-15 15:21:40,3.9911373707533233,3.4285714285714284,9.730862163834026,1.3322606596942883,123.24246104539264,2.4525139664804474,7.224025974025973,160.0,3.016806722689076,3.272727272727272,317.69136660416837
2020-12-15 15:21:41,3.9911373707533233,3.4285714285714284,8.98217360791668,1.2088686282635726,125.90411833161792,2.4525139664804474,7.224025974025973,160.0,3.016806722689076,3.272727272727272,319.4809433030456
2020-12-15 15:21:42,3.9911373707533233,3.4285714285714284,8.98217360791668,1.2088686282635726,125.90411833161792,2.4525139664804474,7.224025974025973,160.0,3.016806722689076,3.272727272727272,319.4809433030456
2020-12-15 15:21:43,3.9911373707533233,3.4285714285714284,8.98217360791668,1.2088686282635726,122.40535334469459,2.0559006211180124,7.224025974025973,160.0,3.016806722689076,2.8461538461538463,315.1589915441865
2020-12-15 15:21:44,3.38881309686221,3.4285714285714284,8.98217360791668,1.2088686282635726,122.40535334469459,2.0559006211180124,7.224025974025973,160.0,3.016806722689076,2.8461538461538463,314.55666727029535
2020-12-15 15:21:45,3.38881309686221,3.4285714285714284,8.98217360791668,1.2088686282635726,122.40535334469459,2.0559006211180124,6.600719424460433,160.0,3.016806722689076,2.8461538461538463,313.93336072072987
2020-12-15 15:21:46,3.38881309686221,3.3,9.059876292930973,1.2088686282635726,108.48655299232914,2.0559006211180124,6.600719424460433,160.0,3.016806722689076,2.8461538461538463,299.96369162480727
2020-12-15 15:21:47,3.38881309686221,3.3,9.059876292930973,1.2088686282635726,108.48655299232914,2.0559006211180124,6.600719424460433,160.0,3.016806722689076,2.8461538461538463,299.96369162480727
2020-12-15 15:21:48,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,108.48655299232914,2.0559006211180124,6.600719424460433,160.0,3.016806722689076,2.8461538461538463,299.8614452372767
2020-12-15 15:21:49,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,108.48655299232914,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,343.70759908343064
2020-12-15 15:21:50,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,108.48655299232914,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,343.70759908343064
2020-12-15 15:21:51,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,108.48655299232914,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,343.70759908343064
2020-12-15 15:21:52,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,108.48655299232914,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,343.70759908343064
2020-12-15 15:21:53,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,112.65396758713995,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,347.87501367824143
2020-12-15 15:21:54,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,107.49996093493635,2.0559006211180124,6.600719424460433,203.84615384615387,3.016806722689076,2.8461538461538463,342.72100702603785
2020-12-15 15:21:55,3.38881309686221,3.3,9.059876292930973,1.1066222407330282,107.49996093493635,2.0559006211180124,6.600719424460433,203.84615384615387,2.7942857142857145,2.8461538461538463,342.49848601763443
2020-12-15 15:21:56,3.38881309686221,3.3,9.233595464900542,1.077338877338878,103.48293757980395,2.0559006211180124,6.600719424460433,203.84615384615387,2.7942857142857145,2.8461538461538463,338.6258984710775
2020-12-15 15:21:57,3.38881309686221,3.3,9.233595464900542,1.077338877338878,103.48293757980395,2.0559006211180124,6.600719424460433,203.84615384615387,2.7942857142857145,2.8461538461538463,338.6258984710775
2020-12-15 15:21:58,3.38881309686221,3.3,9.233595464900542,1.077338877338878,111.556560210345,2.6168224299065423,6.600719424460433,203.84615384615387,2.7942857142857145,3.0769230769230766,347.4912121411763
2020-12-15 15:21:59,3.9863013698630136,3.3,9.233595464900542,1.077338877338878,111.556560210345,2.6168224299065423,6.600719424460433,203.84615384615387,2.7942857142857145,3.0769230769230766,348.0887004141771
2020-12-15 15:22:00,3.9863013698630136,3.3,9.233595464900542,1.077338877338878,111.556560210345,2.6168224299065423,8.097133757961782,203.84615384615387,2.7942857142857145,3.0769230769230766,349.5851147476785
2020-12-15 15:22:01,3.9863013698630136,3.3571428571428568,8.885281385281385,1.077338877338878,116.41408931853668,2.6168224299065423,8.097133757961782,203.84615384615387,2.7942857142857145,3.0769230769230766,354.1514726333938
2020-12-15 15:22:02,3.9863013698630136,3.3571428571428568,8.885281385281385,1.077338877338878,116.41408931853668,2.6168224299065423,8.097133757961782,203.84615384615387,2.7942857142857145,3.0769230769230766,354.1514726333938
2020-12-15 15:22:03,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,116.41408931853668,2.6168224299065423,8.097133757961782,203.84615384615387,2.7942857142857145,3.0769230769230766,354.4205205142302
2020-12-15 15:22:04,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,116.41408931853668,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,349.2585771943921
2020-12-15 15:22:05,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,116.41408931853668,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,349.2585771943921
2020-12-15 15:22:06,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,116.41408931853668,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,349.2585771943921
2020-12-15 15:22:07,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,116.41408931853668,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,349.2585771943921
2020-12-15 15:22:08,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,115.14895678590841,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,347.9934446617638
2020-12-15 15:22:09,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,115.45608108108112,2.6168224299065423,8.097133757961782,198.68421052631575,2.7942857142857145,3.0769230769230766,348.3005689569365
2020-12-15 15:22:10,3.9863013698630136,3.3571428571428568,8.885281385281385,1.3463867581752116,115.45608108108112,2.6168224299065423,8.097133757961782,198.68421052631575,3.0342857142857143,3.0769230769230766,348.5405689569365
2020-12-15 15:22:11,3.9863013698630136,3.3571428571428568,8.946808510638297,1.369699464800329,120.33898305084749,2.6168224299065423,8.097133757961782,198.68421052631575,3.0342857142857143,3.0769230769230766,353.5083107586849
2020-12-15 15:22:12,3.9863013698630136,3.3571428571428568,8.946808510638297,1.369699464800329,120.33898305084749,2.6168224299065423,8.097133757961782,198.68421052631575,3.0342857142857143,3.0769230769230766,353.5083107586849
2020-12-15 15:22:13,3.9863013698630136,3.3571428571428568,8.946808510638297,1.369699464800329,120.21103896103901,2.0674846625766867,8.097133757961782,198.68421052631575,3.0342857142857143,3.2500000000000004,353.0041058246235
2020-12-15 15:22:14,3.8036984352773833,3.3571428571428568,8.946808510638297,1.369699464800329,120.21103896103901,2.0674846625766867,8.097133757961782,198.68421052631575,3.0342857142857143,3.2500000000000004,352.82150289003783
2020-12-15 15:22:15,3.8036984352773833,3.3571428571428568,8.946808510638297,1.369699464800329,120.21103896103901,2.0674846625766867,8.567961165048544,198.68421052631575,3.0342857142857143,3.2500000000000004,353.29233029712464
2020-12-15 15:22:16,3.8036984352773833,3.6060606060606064,10.342768394926695,1.369699464800329,116.95859872611469,2.0674846625766867,8.567961165048544,198.68421052631575,3.0342857142857143,3.2500000000000004,351.6847676954063
2020-12-15 15:22:17,3.8036984352773833,3.6060606060606064,10.342768394926695,1.369699464800329,116.95859872611469,2.0674846625766867,8.567961165048544,198.68421052631575,3.0342857142857143,3.2500000000000004,351.6847676954063
2020-12-15 15:22:18,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,116.95859872611469,2.0674846625766867,8.567961165048544,198.68421052631575,3.0342857142857143,3.2500000000000004,351.4593248847403
2020-12-15 15:22:19,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,116.95859872611469,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,402.7751143584245
2020-12-15 15:22:20,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,116.95859872611469,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,402.7751143584245
2020-12-15 15:22:21,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,116.95859872611469,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,402.7751143584245
2020-12-15 15:22:22,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,116.95859872611469,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,402.7751143584245
2020-12-15 15:22:23,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,133.95765472312706,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,419.77417035543687
2020-12-15 15:22:24,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,145.8881578947368,2.0674846625766867,8.567961165048544,250.0,3.0342857142857143,3.2500000000000004,431.7046735270467
2020-12-15 15:22:25,3.8036984352773833,3.6060606060606064,10.342768394926695,1.1442566541342123,145.8881578947368,2.0674846625766867,8.567961165048544,250.0,2.935064935064936,3.2500000000000004,431.60545274782584
2020-12-15 15:22:26,3.8036984352773833,3.6060606060606064,13.60000177783572,1.356297627213087,147.6384364820847,2.0674846625766867,8.567961165048544,250.0,2.935064935064936,3.2500000000000004,436.82500569116166
2020-12-15 15:22:27,3.8036984352773833,3.6060606060606064,13.60000177783572,1.356297627213087,147.6384364820847,2.0674846625766867,8.567961165048544,250.0,2.935064935064936,3.2500000000000004,436.82500569116166
2020-12-15 15:22:28,3.8036984352773833,3.6060606060606064,13.60000177783572,1.356297627213087,153.0035335689046,2.260115606936416,8.567961165048544,250.0,2.935064935064936,3.0,442.13273372234124
2020-12-15 15:22:29,3.974889217134416,3.6060606060606064,13.60000177783572,1.356297627213087,153.0035335689046,2.260115606936416,8.567961165048544,250.0,2.935064935064936,3.0,442.3039245041983
2020-12-15 15:22:30,3.974889217134416,3.6060606060606064,13.60000177783572,1.356297627213087,153.0035335689046,2.260115606936416,7.3600746268656705,250.0,2.935064935064936,3.0,441.0960379660154
2020-12-15 15:22:31,3.974889217134416,3.592592592592593,14.42213948574106,1.356297627213087,165.82721754556087,2.260115606936416,7.3600746268656705,250.0,2.935064935064936,3.0,454.7283916371089
2020-12-15 15:22:32,3.974889217134416,3.592592592592593,14.42213948574106,1.356297627213087,165.82721754556087,2.260115606936416,7.3600746268656705,250.0,2.935064935064936,3.0,454.7283916371089
2020-12-15 15:22:33,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,165.82721754556087,2.260115606936416,7.3600746268656705,250.0,2.935064935064936,3.0,454.88981064123686
2020-12-15 15:22:34,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,165.82721754556087,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,414.88981064123686
2020-12-15 15:22:35,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,165.82721754556087,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,414.88981064123686
2020-12-15 15:22:36,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,165.82721754556087,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,414.88981064123686
2020-12-15 15:22:37,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,165.82721754556087,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,414.88981064123686
2020-12-15 15:22:38,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,150.0874718869807,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,399.1500649826568
2020-12-15 15:22:39,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,140.2672274858312,2.260115606936416,7.3600746268656705,210.0,2.935064935064936,3.0,389.3298205815072
2020-12-15 15:22:40,3.974889217134416,3.592592592592593,14.42213948574106,1.5177166313409258,140.2672274858312,2.260115606936416,7.3600746268656705,210.0,3.0785340314136125,3.0,389.4732896778559
2020-12-15 15:22:41,3.974889217134416,3.592592592592593,11.500000000000002,1.474738756408096,135.8347158489083,2.260115606936416,7.3600746268656705,210.0,3.0785340314136125,3.0,382.0756606802591
2020-12-15 15:22:42,3.974889217134416,3.592592592592593,11.500000000000002,1.474738756408096,135.8347158489083,2.260115606936416,7.3600746268656705,210.0,3.0785340314136125,3.0,382.0756606802591
2020-12-15 15:22:43,3.974889217134416,3.592592592592593,11.500000000000002,1.474738756408096,132.4178190755845,2.4945054945054945,7.3600746268656705,210.0,3.0785340314136125,3.1538461538461537,379.0469999483505
2020-12-15 15:22:44,3.8496143958868903,3.592592592592593,11.500000000000002,1.474738756408096,132.4178190755845,2.4945054945054945,7.3600746268656705,210.0,3.0785340314136125,3.1538461538461537,378.92172512710295
2020-12-15 15:22:45,3.8496143958868903,3.592592592592593,11.500000000000002,1.474738756408096,132.4178190755845,2.4945054945054945,8.305921052631579,210.0,3.0785340314136125,3.1538461538461537,379.86757155286887
2020-12-15 15:22:46,3.8496143958868903,3.1333333333333337,9.961793081444828,1.474738756408096,128.4247683515582,2.4945054945054945,8.305921052631579,210.0,3.0785340314136125,3.1538461538461537,373.8770546510281
2020-12-15 15:22:47,3.8496143958868903,3.1333333333333337,9.961793081444828,1.474738756408096,128.4247683515582,2.4945054945054945,8.305921052631579,210.0,3.0785340314136125,3.1538461538461537,373.8770546510281
2020-12-15 15:22:48,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,128.4247683515582,2.4945054945054945,8.305921052631579,210.0,3.0785340314136125,3.1538461538461537,373.9122034396614
2020-12-15 15:22:49,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,128.4247683515582,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,373.2872034396614
2020-12-15 15:22:50,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,128.4247683515582,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,373.2872034396614
2020-12-15 15:22:51,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,128.4247683515582,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,373.2872034396614
2020-12-15 15:22:52,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,128.4247683515582,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,373.2872034396614
2020-12-15 15:22:53,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,132.3492792486995,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,377.2117143368027
2020-12-15 15:22:54,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,132.6933087670576,2.4945054945054945,8.305921052631579,209.375,3.0785340314136125,3.1538461538461537,377.5557438551608
2020-12-15 15:22:55,3.8496143958868903,3.1333333333333337,9.961793081444828,1.5098875450413782,132.6933087670576,2.4945054945054945,8.305921052631579,209.375,2.6224188790560468,3.1538461538461537,377.09962870280333
2020-12-15 15:22:56,3.8496143958868903,3.1333333333333337,11.818181818181815,1.5643455240759943,133.38652861739772,2.4945054945054945,8.305921052631579,209.375,2.6224188790560468,3.1538461538461537,379.7036952689151
2020-12-15 15:22:57,3.8496143958868903,3.1333333333333337,11.818181818181815,1.5643455240759943,133.38652861739772,2.4945054945054945,8.305921052631579,209.375,2.6224188790560468,3.1538461538461537,379.7036952689151
2020-12-15 15:22:58,3.8496143958868903,3.1333333333333337,11.818181818181815,1.5643455240759943,124.16544602225291,2.08,8.305921052631579,209.375,2.6224188790560468,2.894736842105264,369.80899786752383
2020-12-15 15:22:59,3.5175757575757576,3.1333333333333337,11.818181818181815,1.5643455240759943,124.16544602225291,2.08,8.305921052631579,209.375,2.6224188790560468,2.894736842105264,369.4769592292127
