Time,paymentservice,cartservice,recommendationservice,shippingservice,adservice,productcatalogservice,checkoutservice,currencyservice,frontend,emailservice,Total
2020-11-22 22:20:48,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.116343490304709,2.2652725327108927,158.33333333333334,3.2896028890803883,334.43139174345026,3.4347826086956523,531.5998729400068
2020-11-22 22:20:49,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.1447721179624666,2.2652725327108927,158.33333333333334,3.2896028890803883,345.56758800701164,3.4347826086956523,542.7644978312259
2020-11-22 22:20:50,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.1447721179624666,2.3621285418106432,158.33333333333334,3.2896028890803883,345.56758800701164,3.4347826086956523,542.8613538403256
2020-11-22 22:20:51,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.1447721179624666,2.477477477477478,158.33333333333334,3.2896028890803883,345.56758800701164,3.4347826086956523,542.9767027759924
2020-11-22 22:20:52,2.9166666666666665,10.193409742120343,13.477448336464455,2.1920529801324498,3.1447721179624666,2.477477477477478,158.33333333333334,3.2896028890803883,345.56758800701164,3.4347826086956523,545.0271341589448
2020-11-22 22:20:53,2.9166666666666665,10.193409742120343,13.477448336464455,2.1920529801324498,3.1447721179624666,2.477477477477478,158.33333333333334,3.2896028890803883,344.4150718574874,3.4347826086956523,543.8746180094206
2020-11-22 22:20:54,2.9166666666666665,10.193409742120343,13.477448336464455,2.1920529801324498,3.1447721179624666,2.477477477477478,158.33333333333334,3.2896028890803883,346.7247203760932,3.4347826086956523,546.1842665280265
2020-11-22 22:20:55,2.9166666666666665,10.193409742120343,13.477448336464455,2.1920529801324498,3.1447721179624666,2.477477477477478,158.33333333333334,3.3100367840252227,346.7247203760932,3.4347826086956523,546.2047004229713
2020-11-22 22:20:56,2.9166666666666665,10.229166666666664,13.477448336464455,1.6794871794871795,3.1447721179624666,2.477477477477478,158.33333333333334,3.28042328042328,346.1484623013311,3.4347826086956523,545.1220199685083
2020-11-22 22:20:57,2.9166666666666665,10.229166666666664,13.477448336464455,1.6794871794871795,3.1447721179624666,2.477477477477478,139.4736842105263,3.343680709534368,344.7174685749076,3.4347826086956523,524.8946345483888
2020-11-22 22:20:58,3.129032258064516,10.229166666666664,13.477448336464455,1.6794871794871795,3.1447721179624666,2.477477477477478,139.4736842105263,3.343680709534368,344.7174685749076,3.4347826086956523,525.1070001397867
2020-11-22 22:20:59,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.1447721179624666,2.5163906705167483,139.4736842105263,3.343680709534368,339.85323314870084,3.4347826086956523,520.5831651740618
2020-11-22 22:21:00,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.1447721179624666,2.5163906705167483,139.4736842105263,3.343680709534368,339.85323314870084,3.4347826086956523,520.5831651740618
2020-11-22 22:21:01,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.1447721179624666,2.5163906705167483,139.4736842105263,3.343680709534368,335.6347099314663,3.263157894736842,516.1930172428687
2020-11-22 22:21:02,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.1447721179624666,2.5163906705167483,139.4736842105263,3.343680709534368,335.6347099314663,3.263157894736842,516.1930172428687
2020-11-22 22:21:03,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.1447721179624666,2.5163906705167483,139.4736842105263,3.343680709534368,335.01963809166494,3.263157894736842,515.5779454030671
