Time,frontend,adservice,emailservice,cartservice,recommendationservice,paymentservice,currencyservice,productcatalogservice,shippingservice,redis-cart,checkoutservice,Total
2020-11-25 15:50:26,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:27,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:28,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:29,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:30,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:31,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:32,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:33,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:34,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:35,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:36,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:37,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:38,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:39,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:40,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:41,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:42,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:43,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:44,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:45,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:46,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:47,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:48,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:49,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:50,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:51,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:52,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:53,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:54,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:55,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:56,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:57,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:58,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:50:59,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:00,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:01,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:02,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:03,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:04,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:05,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:06,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:07,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:08,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:09,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:10,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:11,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:12,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:13,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:14,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:15,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:16,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:17,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:18,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:19,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:20,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:21,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:22,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:23,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:24,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:25,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:26,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:27,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:28,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:29,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:30,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:31,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:32,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:33,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:34,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:35,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:36,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:37,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:38,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:39,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:40,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:41,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:42,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:43,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:44,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:45,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:46,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:47,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:48,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:49,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:50,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:51,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:52,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:53,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:54,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:55,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:56,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:57,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:58,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:51:59,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:00,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:01,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:02,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:03,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:04,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:05,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:06,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:07,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:08,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:09,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:10,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:11,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:12,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:13,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:14,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:15,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:16,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:17,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:18,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:19,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:20,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:21,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:22,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:23,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:24,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:25,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:26,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:27,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:28,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:29,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:30,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:31,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:32,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:33,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:34,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:35,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:36,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:37,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:38,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:39,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:40,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:41,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:42,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:43,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:44,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:45,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:46,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:47,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:48,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:49,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:50,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:51,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:52,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:53,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:54,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:55,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:56,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:57,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:58,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:52:59,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:00,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:01,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:02,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:03,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:04,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:05,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:06,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:07,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:08,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:09,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:10,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:11,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:12,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:13,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:14,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:15,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:16,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:17,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:18,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:19,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:20,8.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,26.0
2020-11-25 15:53:21,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:22,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:23,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:24,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:25,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:26,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:27,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:28,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:29,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:30,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:31,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:32,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:33,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:34,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:35,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:36,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:37,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:38,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:39,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:40,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:41,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:42,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:43,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:44,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:45,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:46,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:47,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:48,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:49,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:50,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:51,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:52,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:53,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:54,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:55,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:56,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:57,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:58,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:53:59,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:00,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:01,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:02,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:03,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:04,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:05,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:06,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:07,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:08,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:09,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:10,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:11,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:12,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
2020-11-25 15:54:13,7.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,25.0
